code,date,open,high,low,close,preclose,volume,amount,turn,isST,pct,board,limit_price,is_limitup,streak,circ_mkt_est,close_20d_ago,ret_20d_pre
sh.600280,2025-12-16,4.2,4.62,4.2,4.62,4.2,250509622.0,1139044132.3,22.2017,0,0.1,主板,4.62,True,1,5130436553.507164,3.92,0.1785714285714286
sh.600280,2025-12-18,4.33,4.68,4.22,4.68,4.25,127920100.0,585239251.16,11.3371,0,0.1,主板,4.68,True,1,5162160086.441859,3.9,0.19999999999999996
sh.600281,2025-12-03,6.04,6.56,5.98,6.56,5.96,58697844.0,380799408.26,11.4109,0,0.1,主板,6.56,True,1,3337154898.0360885,6.26,0.04792332268370614
sh.600284,2025-12-01,7.45,8.07,7.37,8.07,7.34,37442739.0,292481862.41,3.8591,0,0.1,主板,8.07,True,1,7579017449.923557,8.2,-0.01585365853658527
sh.600289,2025-11-04,6.42,6.74,6.33,6.74,6.42,8454702.0,55989386.48,1.494,1,0.05,ST,6.74,True,1,3747616230.2543507,6.9,-0.023188405797101463
sh.600289,2025-12-01,6.7,6.7,6.7,6.7,6.38,2386437.0,15989127.9,0.4217,1,0.05,ST,6.7,True,1,3791588309.224567,6.42,0.04361370716510904
sh.600289,2025-12-02,7.04,7.04,7.04,7.04,6.7,1579520.0,11119820.8,0.2791,1,0.05,ST,7.04,True,2,3984170834.826227,6.74,0.04451038575667643
sh.600289,2025-12-03,7.39,7.39,7.39,7.39,7.04,2138976.0,15807032.64,0.378,1,0.05,ST,7.39,True,3,4181754666.666667,6.64,0.11295180722891573
sh.600292,2025-11-07,15.19,16.86,15.18,16.86,15.33,55050224.0,888166762.86,7.0503,0,0.1,主板,16.86,True,1,12597574044.508745,12.84,0.3130841121495327
sh.600301,2025-11-25,37.71,40.67,37.09,40.67,36.97,29373190.0,1153549525.0,10.6681,0,0.1,主板,40.67,True,1,10813073790.084455,27.76,0.46505763688760804
sh.600302,2025-11-04,9.89,11.1,9.89,11.1,10.09,58955089.0,624766435.59,17.0386,0,0.1,主板,11.1,True,1,3666770952.9538817,6.81,0.6299559471365639
sh.600302,2025-11-05,10.88,12.21,10.86,12.21,11.1,54706330.0,643130511.32,15.8106,0,0.1,主板,12.21,True,2,4067717299.28023,6.93,0.7619047619047621
sh.600302,2025-12-05,9.6,10.59,9.56,10.59,9.63,16646802.0,169632616.18,4.8111,0,0.1,主板,10.59,True,1,3525859287.481034,10.6,-0.0009433962264150386
sh.600308,2025-11-03,3.75,4.09,3.74,4.09,3.72,67127790.0,263986767.18,4.4254,0,0.1,主板,4.09,True,1,5965263415.284494,3.53,0.1586402266288951
sh.600308,2025-11-04,4.5,4.5,4.4,4.5,4.09,191834544.0,861808482.06,12.6467,0,0.1,主板,4.5,True,2,6814492967.019065,3.57,0.26050420168067223
sh.600319,2025-11-18,9.79,9.79,9.79,9.79,8.9,1247602.0,12214023.58,0.3218,0,0.1,主板,9.79,True,1,3795532498.4462404,8.01,0.2222222222222221
sh.600319,2025-11-19,10.77,10.77,10.77,10.77,9.79,471201.0,5074834.77,0.1215,0,0.1,主板,10.77,True,2,4176818740.7407403,8.02,0.3428927680798006
sh.600319,2025-11-28,8.87,9.75,8.87,9.75,8.86,34816695.0,330490911.78,8.9801,0,0.1,主板,9.75,True,1,3680258702.9097667,8.51,0.14571092831962407
sh.600327,2025-11-14,5.06,5.58,5.03,5.58,5.07,157505562.0,864273099.24,17.8017,0,0.1,主板,5.58,True,1,4855003169.584927,4.66,0.19742489270386265
sh.600327,2025-11-17,6.12,6.14,5.99,6.14,5.58,74476394.0,455950339.38,8.4175,0,0.1,主板,6.14,True,2,5416695448.529848,4.66,0.31759656652360513
sh.600330,2025-12-09,10.28,11.31,10.18,11.31,10.28,158286288.0,1700080617.56,12.833,0,0.1,主板,11.31,True,1,13247725532.29954,9.92,0.1401209677419355
sh.600330,2025-12-10,11.6,12.44,11.45,12.44,11.31,250133943.0,3027693427.76,20.2795,0,0.1,主板,12.44,True,2,14929822864.271805,9.63,0.29179646936656267
sh.600330,2025-12-19,10.8,11.8,10.65,11.8,10.73,175602826.0,2005323747.0,14.2369,0,0.1,主板,11.8,True,1,14085396027.225027,8.81,0.3393870601589104
sh.600330,2025-12-24,12.22,13.04,12.18,13.04,11.85,138488525.0,1739202822.71,11.2279,0,0.1,主板,13.04,True,1,15490009910.223639,9.64,0.3526970954356845
sh.600330,2025-12-26,12.48,13.75,12.38,13.75,12.5,306864109.0,4098597381.34,24.8788,0,0.1,主板,13.75,True,1,16474256721.948008,9.73,0.41315519013360724
sh.600333,2025-11-14,7.3,7.68,7.25,7.68,6.98,54115214.0,412372835.12,8.8855,0,0.1,主板,7.68,True,1,4640963762.534467,7.25,0.05931034482758624
sh.600337,2025-11-26,2.4,2.65,2.4,2.65,2.41,37101032.0,96204982.9,2.5818,0,0.1,主板,2.65,True,1,3726275579.0533743,2.13,0.244131455399061
sh.600337,2025-11-28,2.44,2.74,2.34,2.74,2.49,215642693.0,550092443.31,15.0065,0,0.1,主板,2.74,True,1,3665694487.7886243,2.12,0.2924528301886793
sh.600337,2025-12-08,2.72,2.98,2.72,2.98,2.71,77563559.0,225719625.82,5.3976,0,0.1,主板,2.98,True,1,4181851671.4836226,2.41,0.2365145228215766
sh.600340,2025-11-13,2.24,2.49,2.21,2.49,2.26,327992601.0,797780039.39,8.4244,0,0.1,主板,2.49,True,1,9469873692.963297,2.11,0.1800947867298579
sh.600340,2025-11-14,2.74,2.74,2.74,2.74,2.49,59245995.0,162334026.3,1.5217,0,0.1,主板,2.74,True,2,10667938903.857527,2.09,0.3110047846889954
sh.600340,2025-11-17,3.01,3.01,3.01,3.01,2.74,62531951.0,188221172.51,1.6061,0,0.1,主板,3.01,True,3,11719144045.202663,2.09,0.4401913875598087
sh.600340,2025-11-18,3.16,3.31,2.72,3.31,3.01,1124697821.0,3465500568.93,28.8876,0,0.1,主板,3.31,True,4,11996498736.23977,2.13,0.5539906103286385
sh.600340,2025-12-02,2.38,2.6,2.36,2.6,2.36,423659047.0,1056807441.59,10.8816,0,0.1,主板,2.6,True,1,9711875474.103073,2.23,0.1659192825112108
sh.600340,2025-12-10,2.41,2.66,2.38,2.66,2.42,525040090.0,1339078455.16,13.4855,0,0.1,主板,2.66,True,1,9929764970.968819,2.26,0.17699115044247815
sh.600343,2025-11-20,16.26,17.91,16.2,17.91,16.28,43288175.0,759943699.83,6.7828,0,0.1,主板,17.91,True,1,11203982128.76688,15.07,0.1884538818845387
sh.600343,2025-11-24,19.21,19.8,19.2,19.8,18.0,20720160.0,407926060.6,3.2466,0,0.1,主板,19.8,True,1,12564715721.062037,15.24,0.299212598425197
sh.600343,2025-11-25,21.78,21.78,20.51,21.78,19.8,86114896.0,1857638244.51,13.4933,0,0.1,主板,21.78,True,2,13767115861.279303,15.62,0.39436619718309873
sh.600343,2025-12-05,25.05,28.22,24.85,28.22,25.65,167382219.0,4386597988.96,26.227,0,0.1,主板,28.22,True,1,16725504209.25001,15.93,0.7715003138731953
sh.600343,2025-12-08,29.92,31.04,29.18,31.04,28.22,127107233.0,3898877171.31,19.9163,0,0.1,主板,31.04,True,2,19576312725.3054,15.73,0.9732994278448823
sh.600343,2025-12-11,33.81,36.47,32.02,36.47,33.15,180746835.0,6291076337.59,28.3211,0,0.1,主板,36.47,True,1,22213389796.264977,16.84,1.1656769596199523
sh.600343,2025-12-12,36.47,40.12,36.01,40.12,36.47,154360144.0,5953453027.74,24.1866,0,0.1,主板,40.12,True,2,24614675182.70447,16.6,1.4168674698795178
sh.600343,2025-12-24,37.5,41.8,37.5,41.8,38.0,149962916.0,6039826349.89,23.4976,0,0.1,主板,41.8,True,1,25704013813.708637,21.79,0.9183111519045433
sh.600345,2025-12-26,34.0,36.0,32.15,36.0,32.73,47979393.0,1675607249.14,22.6789,0,0.1,主板,36.0,True,1,7388397361.159493,25.83,0.3937282229965158
sh.600345,2025-12-31,31.9,34.66,31.9,34.66,31.51,34946943.0,1192025286.06,16.5187,0,0.1,主板,34.66,True,1,7216217293.491618,26.95,0.28608534322820023
sh.600355,2025-12-22,1.9,2.05,1.9,2.05,1.95,32978520.0,66045588.6,6.7017,1,0.05,ST,2.05,True,1,985505000.2238238,2.97,-0.3097643097643099
sh.600355,2025-12-23,2.08,2.15,2.05,2.15,2.05,20550900.0,43547829.0,4.1763,1,0.05,ST,2.15,True,2,1042737087.852884,3.06,-0.29738562091503273
sh.600355,2025-12-29,2.18,2.32,2.18,2.32,2.21,26022160.0,59729004.0,5.2881,1,0.05,ST,2.32,True,1,1129498383.1621943,2.94,-0.2108843537414966
sh.600360,2025-11-26,7.88,8.27,7.85,8.27,7.88,22847352.0,186615354.2,2.3792,1,0.05,ST,8.27,True,1,7843617779.085406,8.49,-0.025912838633686763
sh.600362,2025-12-26,44.54,48.31,44.54,48.31,43.92,100423502.0,4737699853.85,4.8391,0,0.1,主板,48.31,True,1,97904566011.24178,37.43,0.2906759283996794
sh.600363,2025-12-31,57.32,63.06,55.85,63.06,57.33,17874141.0,1079874448.83,3.9642,0,0.1,主板,63.06,True,1,27240665174.057816,52.96,0.19070996978851973
sh.600365,2025-12-02,3.36,3.54,3.35,3.54,3.37,15632393.0,54548467.84,3.6586,1,0.05,ST,3.54,True,1,1490965610.8894114,3.38,0.047337278106508895
sh.600366,2025-12-05,12.77,14.04,12.77,14.04,12.76,61081808.0,831399389.44,5.5577,0,0.1,主板,14.04,True,1,14959414675.855122,13.73,0.022578295702840423
sh.600367,2025-12-19,16.35,17.13,16.35,17.13,15.57,27308978.0,461431684.32,8.4818,0,0.1,主板,17.13,True,1,5440256600.249947,16.49,0.03881140084899948
sh.600370,2025-11-06,2.37,2.59,2.34,2.59,2.35,63079040.0,159262303.6,1.6188,0,0.1,主板,2.59,True,1,9838294020.261923,2.11,0.22748815165876768
sh.600370,2025-11-12,2.56,2.86,2.51,2.86,2.6,157253355.0,421918408.29,4.0356,0,0.1,主板,2.86,True,1,10454911494.944992,2.09,0.368421052631579
sh.600370,2025-12-25,2.22,2.43,2.19,2.43,2.21,93920484.0,222848419.12,2.4103,0,0.1,主板,2.43,True,1,9245671456.665146,2.32,0.0474137931034484
sh.600376,2025-11-12,5.52,6.13,5.43,6.13,5.57,221242391.0,1323734280.39,8.5767,0,0.1,主板,6.13,True,1,15434074648.641087,6.11,0.003273322422258529
sh.600376,2025-11-17,6.3,6.61,6.18,6.61,6.01,268429375.0,1760993302.73,10.406,0,0.1,主板,6.61,True,1,16922864719.680954,6.39,0.03442879499217533
sh.600376,2025-11-18,6.8,7.27,6.35,7.27,6.61,281219924.0,1924917108.43,10.9018,0,0.1,主板,7.27,True,2,17656874171.512962,6.45,0.12713178294573635
sh.600376,2025-12-22,5.24,5.51,5.08,5.51,5.01,140845051.0,742970862.8,5.46,0,0.1,主板,5.51,True,1,13607524959.706959,5.4,0.020370370370370372
sh.600376,2025-12-25,5.58,5.92,5.52,5.92,5.38,313131487.0,1818303744.94,12.1389,0,0.1,主板,5.92,True,1,14979147574.656683,5.72,0.034965034965035
sh.600376,2025-12-30,6.08,6.89,5.92,6.89,6.26,366622502.0,2389698515.71,14.2126,0,0.1,主板,6.89,True,1,16813943372.148657,6.01,0.14642262895174718
sh.600381,2025-12-02,4.65,4.65,4.65,4.65,4.43,2693800.0,12526170.0,0.4589,1,0.05,ST,4.65,True,1,2729607757.681412,4.86,-0.043209876543209846
sh.600381,2025-12-03,4.88,4.88,4.82,4.88,4.65,6971600.0,33993051.0,1.1875,1,0.05,ST,4.88,True,2,2862572715.789474,4.84,0.008264462809917328
sh.600391,2025-11-06,26.52,29.24,26.52,29.24,26.58,25858912.0,738011528.47,7.833,0,0.1,主板,29.24,True,1,9421824696.412615,28.19,0.03724725079815516
sh.600391,2025-12-19,28.53,31.36,28.53,31.36,28.51,43153490.0,1319723854.17,13.0717,0,0.1,主板,31.36,True,1,10096038420.174881,26.61,0.17850432168357755
sh.600391,2025-12-25,33.21,36.52,33.0,36.52,33.2,43013256.0,1529925784.62,13.0292,0,0.1,主板,36.52,True,1,11742284903.294138,26.66,0.3698424606151538
sh.600391,2025-12-31,33.5,37.1,33.5,37.1,33.73,39794619.0,1416018549.3,12.0542,0,0.1,主板,37.1,True,1,11747096856.69725,26.03,0.4252785247791011
sh.600399,2025-12-15,5.25,5.72,5.25,5.72,5.2,161414258.0,905852412.32,8.1849,0,0.1,主板,5.72,True,1,11067360778.018057,5.6,0.021428571428571352
sh.600403,2025-11-11,8.11,9.08,8.08,9.08,8.25,136512727.0,1157683924.49,5.7099,0,0.1,主板,9.08,True,1,20275029763.918808,4.95,0.8343434343434344
sh.600403,2025-11-14,8.95,10.14,8.95,10.14,9.22,147901072.0,1432144162.77,6.1862,0,0.1,主板,10.14,True,1,23150628217.160778,6.6,0.5363636363636366
sh.600403,2025-11-17,10.39,11.15,10.23,11.15,10.14,137722637.0,1491439378.51,5.7605,0,0.1,主板,11.15,True,2,25890797300.75514,7.26,0.5358126721763086
sh.600403,2025-12-03,8.18,9.2,8.1,9.2,8.36,147093286.0,1298184543.96,6.1524,0,0.1,主板,9.2,True,1,21100457446.85001,9.06,0.015452538631346435
sh.600408,2025-11-03,3.14,3.42,3.14,3.42,3.11,100225423.0,337639132.66,9.9548,0,0.1,主板,3.42,True,1,3391721909.6315346,2.2,0.5545454545454545
sh.600408,2025-11-04,3.49,3.76,3.45,3.76,3.42,275568246.0,1021677099.99,27.3707,0,0.1,主板,3.76,True,2,3732740119.8727107,2.23,0.6860986547085202
sh.600408,2025-11-05,3.8,4.14,3.76,4.14,3.76,109084942.0,441857312.15,10.8348,0,0.1,主板,4.14,True,3,4078130765.2194777,2.26,0.831858407079646
sh.600408,2025-11-11,4.08,4.7,3.95,4.7,4.27,329495447.0,1381596875.4,32.727,0,0.1,主板,4.7,True,1,4221581188.0099006,2.48,0.8951612903225807
sh.600408,2025-11-12,4.68,5.17,4.55,5.17,4.7,316274418.0,1582637252.44,31.4138,0,0.1,主板,5.17,True,2,5038031860.010569,2.45,1.110204081632653
sh.600408,2025-11-13,5.58,5.69,5.47,5.69,5.17,136468006.0,770338675.33,13.5546,0,0.1,主板,5.69,True,3,5683226914.331666,2.7,1.1074074074074076
sh.600408,2025-11-14,6.12,6.26,5.89,6.26,5.69,212635670.0,1316091964.95,21.12,0,0.1,主板,6.26,True,4,6231496046.164773,2.97,1.1077441077441077
sh.600408,2025-11-17,6.3,6.89,5.65,6.89,6.26,413392534.0,2701006720.83,41.06,0,0.1,主板,6.89,True,5,6578194644.008767,3.27,1.1070336391437308
sh.600408,2025-12-02,4.55,5.08,4.5,5.08,4.62,226247290.0,1110647962.87,22.4719,0,0.1,主板,5.08,True,1,4942385658.845045,3.76,0.35106382978723416
sh.600408,2025-12-03,5.08,5.59,5.01,5.59,5.08,267623380.0,1435662992.75,26.5816,0,0.1,主板,5.59,True,2,5400965302.126283,4.14,0.3502415458937198
sh.600408,2025-12-15,4.51,5.03,4.51,5.03,4.57,132453789.0,647090407.86,13.1559,0,0.1,主板,5.03,True,1,4918632764.463093,6.89,-0.26995645863570383
sh.600409,2025-11-13,5.95,6.61,5.95,6.61,6.01,116816185.0,748855166.36,5.6587,0,0.1,主板,6.61,True,1,13233696190.997932,5.57,0.18671454219030514
sh.600410,2025-11-17,18.5,19.42,18.35,19.42,17.65,139036678.0,2665617196.05,12.6801,0,0.1,主板,19.42,True,1,21022051845.411316,17.9,0.08491620111731857
sh.600410,2025-11-18,20.82,21.36,20.12,21.36,19.42,216711515.0,4547652310.59,19.764,0,0.1,主板,21.36,True,2,23009776920.61324,17.89,0.19396310788149806
sh.600421,2025-11-14,6.8,7.18,6.78,7.18,6.84,3808600.0,26783638.0,1.9471,1,0.05,ST,7.18,True,1,1375565610.3949463,7.41,-0.031039136302294268
sh.600421,2025-11-17,7.53,7.54,7.31,7.54,7.18,11519200.0,86238076.0,5.8892,1,0.05,ST,7.54,True,2,1464342796.9843102,7.34,0.027247956403269713
sh.600421,2025-11-21,6.9,7.29,6.82,7.29,6.94,5707300.0,40333712.0,2.9178,1,0.05,ST,7.29,True,1,1382332990.609363,7.51,-0.02929427430093201
sh.600421,2025-12-03,7.69,8.19,7.66,8.19,7.8,7618200.0,60484967.0,3.8948,1,0.05,ST,8.19,True,1,1552967212.6938484,7.13,0.1486676016830295
sh.600421,2025-12-11,7.18,7.2,7.13,7.2,6.86,2313300.0,16637760.0,1.1827,1,0.05,ST,7.2,True,1,1406760801.555762,6.84,0.05263157894736836
sh.600423,2025-11-10,3.95,4.35,3.95,4.35,3.95,85927791.0,367343648.15,10.7585,0,0.1,主板,4.35,True,1,3414450417.3444247,3.72,0.16935483870967727
sh.600429,2025-11-10,5.0,5.47,4.95,5.47,4.97,48145948.0,257107762.04,3.215,0,0.1,主板,5.47,True,1,7997131012.130637,4.71,0.16135881104033967
sh.600429,2025-11-11,6.02,6.02,6.02,6.02,5.47,20193584.0,121565375.68,1.3484,0,0.1,主板,6.02,True,2,9015527712.844852,4.77,0.2620545073375262
sh.600429,2025-11-12,6.62,6.62,6.62,6.62,6.02,11647836.0,77108674.32,0.7778,0,0.1,主板,6.62,True,3,9913689164.30959,4.79,0.3820459290187892
sh.600429,2025-11-13,7.28,7.28,7.1,7.28,6.62,120305908.0,874824120.88,8.0335,0,0.1,主板,7.28,True,4,10889700888.529284,4.8,0.5166666666666668
sh.600439,2025-12-18,2.69,2.98,2.69,2.98,2.71,60514660.0,175593991.6,5.3459,0,0.1,主板,2.98,True,1,3284647890.90705,3.1,-0.03870967741935483
sh.600444,2025-11-03,19.3,20.09,19.1,20.09,18.26,11684506.0,233622654.54,7.98,0,0.1,主板,20.09,True,1,2927602187.2180448,17.37,0.1565918249856073
sh.600467,2025-11-19,2.78,3.01,2.72,3.01,2.74,284924549.0,821264323.53,19.5021,0,0.1,主板,3.01,True,1,4211158406.171643,2.47,0.21862348178137636
sh.600467,2025-12-03,2.65,2.92,2.64,2.92,2.65,262649300.0,743910200.7,17.9774,0,0.1,主板,2.92,True,1,4138029974.8573213,2.51,0.1633466135458168
sh.600468,2025-12-19,6.68,7.14,6.68,7.14,6.49,66781600.0,470865048.15,6.1395,0,0.1,主板,7.14,True,1,7669436406.059125,5.97,0.1959798994974875
sh.600475,2025-11-03,15.46,17.01,15.36,17.01,15.46,40542267.0,665795471.18,4.2998,0,0.1,主板,17.01,True,1,15484335810.502811,15.32,0.11031331592689297
sh.600475,2025-11-11,17.41,19.15,17.35,19.15,17.41,35777955.0,662283161.02,3.7945,0,0.1,主板,19.15,True,1,17453766267.492424,16.88,0.13447867298578187
sh.600475,2025-12-24,17.35,19.1,17.24,19.1,17.36,28138584.0,524068071.67,2.9843,0,0.1,主板,19.1,True,1,17560837438.260227,18.04,0.058758314855875904
sh.600477,2025-11-11,2.83,3.1,2.82,3.1,2.82,141532060.0,431332636.32,5.9744,0,0.1,主板,3.1,True,1,7219681245.313336,2.74,0.13138686131386845
sh.600477,2025-12-29,2.68,2.96,2.66,2.96,2.69,147904651.0,425373217.08,6.2434,0,0.1,主板,2.96,True,1,6813166176.762661,2.82,0.049645390070921946
sh.600481,2025-12-29,5.79,6.41,5.77,6.41,5.83,170451055.0,1051090790.07,9.0967,0,0.1,主板,6.41,True,1,11554638386.118042,5.93,0.08094435075885342
sh.600487,2025-12-22,24.4,26.14,24.25,26.14,23.76,184672154.0,4773594569.6,7.5525,0,0.1,主板,26.14,True,1,63205489170.47336,19.08,0.3700209643605872
sh.600493,2025-12-08,7.8,8.54,7.65,8.54,7.76,24633150.0,203179825.24,9.0563,0,0.1,主板,8.54,True,1,2243519155.0633264,7.83,0.09067688378033201
sh.600493,2025-12-12,7.7,8.32,7.61,8.32,7.56,34423612.0,281061876.84,12.6557,0,0.1,主板,8.32,True,1,2220832327.251752,7.76,0.07216494845360821
sh.600493,2025-12-19,7.08,7.79,7.07,7.79,7.08,36563100.0,273348540.0,13.4423,0,0.1,主板,7.79,True,1,2033495309.5824375,7.33,0.06275579809004084
sh.600498,2025-12-31,29.89,32.08,29.89,32.08,29.16,134397498.0,4272374543.05,10.569,0,0.1,主板,32.08,True,1,40423640297.56836,22.72,0.4119718309859155
sh.600501,2025-12-17,24.4,27.04,24.05,27.04,24.58,65129239.0,1693087476.02,15.2234,0,0.1,主板,27.04,True,1,11121611965.920885,20.58,0.3138969873663753
sh.600501,2025-12-31,27.66,30.13,27.2,30.13,27.39,95953820.0,2790768904.94,22.4283,0,0.1,主板,30.13,True,1,12443069269.360586,21.05,0.43135391923990496
sh.600506,2025-11-04,22.76,25.31,22.76,25.31,23.01,21564139.0,535155553.09,14.5993,0,0.1,主板,25.31,True,1,3665624742.898632,19.32,0.3100414078674947
sh.600506,2025-11-06,25.67,28.58,25.19,28.58,25.98,43338051.0,1163501304.54,29.3406,0,0.1,主板,28.58,True,1,3965499357.6818476,19.48,0.46714579055441474
sh.600506,2025-11-17,33.66,34.43,31.75,34.43,31.3,39017758.0,1320875989.2,26.4157,0,0.1,主板,34.43,True,1,5000344451.216512,20.8,0.6552884615384615
sh.600506,2025-12-29,24.72,26.47,24.0,26.47,24.06,47302523.0,1202224426.91,24.6343,0,0.1,主板,26.47,True,1,4880286539.1344595,25.51,0.03763230105840831
sh.600506,2025-12-30,26.73,29.12,26.03,29.12,26.47,56047613.0,1545918296.18,29.1886,0,0.1,主板,29.12,True,2,5296308477.213707,26.12,0.11485451761102605
sh.600509,2025-12-04,8.28,9.11,8.21,9.11,8.28,102103848.0,905953903.53,7.429,0,0.1,主板,9.11,True,1,12194829768.878717,8.9,0.02359550561797752
sh.600515,2025-12-22,4.93,5.25,4.88,5.25,4.77,310823687.0,1590342237.38,3.3874,0,0.1,主板,5.25,True,1,46948758262.38413,4.79,0.09603340292275564
sh.600516,2025-11-11,6.09,6.72,6.08,6.72,6.11,244127271.0,1603151480.59,6.0638,0,0.1,主板,6.72,True,1,26438066568.65332,5.39,0.24675324675324672
sh.600516,2025-11-25,6.15,6.51,6.15,6.51,5.92,225131178.0,1428878859.05,5.592,0,0.1,主板,6.51,True,1,25552197050.25036,5.68,0.14612676056338025
sh.600525,2025-11-17,3.62,3.8,3.62,3.8,3.62,35011905.0,129904980.71,2.6549,1,0.05,ST,3.8,True,1,4893027259.407134,3.41,0.11436950146627556
sh.600525,2025-12-24,3.7,3.7,3.69,3.7,3.52,11528160.0,42653879.0,0.8742,1,0.05,ST,3.7,True,1,4879190002.287806,3.87,-0.043927648578811374
sh.600537,2025-11-07,4.02,4.42,4.0,4.42,4.02,106874971.0,465675613.34,9.0288,0,0.1,主板,4.42,True,1,5157668940.944532,3.84,0.15104166666666674
sh.600537,2025-11-11,4.63,5.12,4.63,5.12,4.65,455297022.0,2268981295.42,38.4634,0,0.1,主板,5.12,True,1,5899065853.304701,4.1,0.24878048780487827
sh.600537,2025-12-26,4.03,4.33,4.02,4.33,3.94,119886977.0,512873545.29,10.128,0,0.1,主板,4.33,True,1,5063917311.315166,4.14,0.04589371980676349
sh.600550,2025-11-05,8.83,9.91,8.81,9.91,9.01,127153299.0,1205164410.62,6.9048,0,0.1,主板,9.91,True,1,17454008959.274708,8.23,0.20413122721749688
sh.600550,2025-11-06,10.9,10.9,10.9,10.9,9.91,38694510.0,421770159.0,2.1012,0,0.1,主板,10.9,True,2,20072823101.085094,8.6,0.2674418604651163
sh.600550,2025-12-12,9.24,10.25,9.24,10.25,9.32,151809113.0,1497898490.03,8.2436,0,0.1,主板,10.25,True,1,18170441191.105824,11.54,-0.11178509532062386
sh.600552,2025-12-30,11.25,12.43,11.23,12.43,11.3,100289354.0,1233278880.25,10.617,0,0.1,主板,12.43,True,1,11616076860.224169,11.33,0.09708737864077666
sh.600556,2025-11-03,6.31,6.83,6.31,6.83,6.21,164925704.0,1097687350.86,9.1233,0,0.1,主板,6.83,True,1,12031691941.073952,5.66,0.20671378091872783
sh.600556,2025-11-12,6.57,7.22,6.56,7.22,6.56,253288117.0,1762956958.35,14.0113,0,0.1,主板,7.22,True,1,12582393913.12726,5.92,0.21959459459459452
sh.600556,2025-11-25,6.42,7.07,6.42,7.07,6.43,318012472.0,2209761311.14,17.5916,0,0.1,主板,7.07,True,1,12561457236.067213,6.11,0.1571194762684125
sh.600568,2025-11-12,2.01,2.08,1.96,2.08,1.98,39102353.0,79574013.44,2.3428,1,0.05,ST,2.08,True,1,3396534635.478914,1.85,0.12432432432432439
sh.600568,2025-11-13,2.14,2.18,2.09,2.18,2.08,67485580.0,145607936.14,4.0433,1,0.05,ST,2.18,True,2,3601215248.435683,1.84,0.1847826086956521
sh.600568,2025-11-14,2.29,2.29,2.29,2.29,2.18,7049400.0,16143126.0,0.4224,1,0.05,ST,2.29,True,3,3821762784.0909095,1.86,0.23118279569892475
sh.600568,2025-11-17,2.4,2.4,2.33,2.4,2.29,40487600.0,96855722.0,2.4258,1,0.05,ST,2.4,True,4,3992733201.4180884,1.86,0.29032258064516125
sh.600568,2025-11-24,2.33,2.45,2.33,2.45,2.33,63485191.0,153371563.36,3.8036,1,0.05,ST,2.45,True,1,4032273723.840573,1.99,0.23115577889447247
sh.600568,2025-11-25,2.57,2.57,2.57,2.57,2.45,5389400.0,13850758.0,0.3229,1,0.05,ST,2.57,True,2,4289488386.4973674,2.04,0.2598039215686274
sh.600568,2025-11-26,2.7,2.7,2.66,2.7,2.57,85385295.0,230436772.18,5.1157,1,0.05,ST,2.7,True,3,4504501283.890767,2.0,0.3500000000000001
sh.600568,2025-11-28,2.54,2.71,2.54,2.71,2.58,75774933.0,200093012.34,4.54,1,0.05,ST,2.71,True,1,4407335073.568282,2.02,0.34158415841584167
sh.600568,2025-12-01,2.78,2.85,2.75,2.85,2.71,23084581.0,64911805.94,1.3831,1,0.05,ST,2.85,True,2,4693211332.513918,2.05,0.3902439024390245
sh.600568,2025-12-04,2.82,2.96,2.82,2.96,2.82,82907664.0,243425305.84,4.9673,1,0.05,ST,2.96,True,1,4900555751.414249,1.99,0.48743718592964824
sh.600573,2025-12-09,12.87,14.17,12.64,14.17,12.88,40029683.0,540023828.36,16.0119,0,0.1,主板,14.17,True,1,3372640525.8588924,12.06,0.17495854063018235
sh.600576,2025-11-13,8.1,8.59,7.85,8.59,7.81,88169868.0,735366803.92,13.3512,0,0.1,主板,8.59,True,1,5507870482.952843,7.33,0.17189631650750337
sh.600576,2025-12-26,5.99,6.6,5.95,6.6,6.0,67623778.0,428596669.48,10.24,0,0.1,主板,6.6,True,1,4185514350.390625,7.39,-0.1069012178619757
sh.600577,2025-11-17,10.7,11.15,10.66,11.15,10.14,139169605.0,1543438726.26,6.4755,0,0.1,主板,11.15,True,1,23835050980.773685,9.8,0.1377551020408163
