code,date,close,streak,yizi,open_gap,turn,amount,gain20,isST,board,bare_code,name
sz.002762,2025-04-10,5.76,1,False,0.38,8.1522,96079116.5,-1.71,0,0.1,002762,金发拉比
sz.002765,2025-03-06,14.49,1,False,0.53,17.634,1459276931.15,36.83,0,0.1,002765,蓝黛科技
sz.002765,2025-03-26,15.69,1,False,2.88,15.2583,1379163739.14,13.2,0,0.1,002765,蓝黛科技
sz.002767,2025-03-21,18.21,1,False,-0.48,17.0444,378333897.04,14.38,0,0.1,002767,先锋电子
sz.002767,2025-03-24,20.03,2,True,9.99,3.7695,98292217.5,26.53,0,0.1,002767,先锋电子
sz.002767,2025-03-25,22.03,3,False,4.84,31.3828,877087557.27,40.14,0,0.1,002767,先锋电子
sz.002767,2025-04-09,14.37,1,False,-2.22,12.2919,210479362.65,-10.52,0,0.1,002767,先锋电子
sz.002769,2025-04-28,7.44,1,False,7.54,4.7183,113837740.3,4.49,0,0.1,002769,普路通
sz.002772,2025-04-08,7.94,1,False,0.55,10.3902,312805944.87,10.43,0,0.1,002772,众兴菌业
sz.002773,2025-03-10,21.48,1,False,1.02,2.363,341292379.05,8.27,0,0.1,002773,康弘药业
sz.002773,2025-03-27,24.18,1,False,-0.09,2.6736,429839030.75,23.24,0,0.1,002773,康弘药业
sz.002773,2025-04-21,28.66,1,False,0.04,2.1967,417526168.08,29.39,0,0.1,002773,康弘药业
sz.002779,2025-04-11,86.38,1,False,-1.99,5.0193,493178536.22,-23.59,0,0.1,002779,中坚科技
sz.002779,2025-04-25,104.39,1,False,2.13,4.836,579135896.38,1.88,0,0.1,002779,中坚科技
sz.002780,2025-04-18,12.29,1,False,2.42,23.5106,375633889.35,6.04,0,0.1,002780,三夫户外
sz.002780,2025-04-28,11.63,1,False,8.8,10.0216,151323620.72,5.34,0,0.1,002780,三夫户外
sz.002785,2025-03-12,31.72,1,False,0.21,7.9734,410698411.77,3.69,0,0.1,002785,万里石
sz.002786,2025-03-04,11.01,1,False,0.1,4.6582,251114977.0,25.4,0,0.1,002786,银宝山新
sz.002786,2025-04-29,8.87,1,False,-0.12,3.2487,139593502.0,-3.17,0,0.1,002786,银宝山新
sz.002789,2025-03-17,8.13,1,False,1.22,3.897,41054023.2,4.5,0,0.1,002789,*ST建艺
sz.002789,2025-03-18,8.94,2,False,1.6,22.225,247800320.9,19.52,0,0.1,002789,*ST建艺
sz.002789,2025-03-19,9.83,3,False,-2.01,21.2655,265595144.75,29.34,0,0.1,002789,*ST建艺
sz.002789,2025-04-01,7.92,1,False,2.08,6.0913,61459788.3,2.33,0,0.1,002789,*ST建艺
sz.002789,2025-04-10,7.27,1,False,0.61,8.3468,76115167.26,-3.32,0,0.1,002789,*ST建艺
sz.002789,2025-04-14,7.72,1,True,9.97,2.7459,27871516.0,4.47,0,0.1,002789,*ST建艺
sz.002789,2025-04-29,6.6,1,False,-0.16,5.1903,44242496.1,-8.33,1,0.1,002789,*ST建艺
sz.002789,2025-04-30,6.93,2,False,0.3,3.3193,29710975.36,-12.5,1,0.1,002789,*ST建艺
sz.002792,2025-04-18,14.47,1,False,-0.3,8.2321,360613887.87,-7.54,0,0.1,002792,通宇通讯
sz.002793,2025-04-01,4.09,1,False,1.08,3.3096,143912750.0,12.67,0,0.1,002793,罗欣药业
sz.002793,2025-04-15,4.24,1,False,6.23,2.2571,103031969.96,4.43,0,0.1,002793,罗欣药业
sz.002793,2025-04-24,4.72,1,False,0.23,5.382,270457369.58,21.34,0,0.1,002793,罗欣药业
sz.002795,2025-04-21,5.06,1,False,0.43,5.3349,113330688.6,-11.38,0,0.1,002795,永和智控
sz.002796,2025-04-18,11.79,1,False,0.65,11.0036,282146007.37,-9.86,0,0.1,002796,世嘉科技
sz.002800,2025-04-03,11.37,1,False,-0.58,7.9345,124162413.56,4.7,0,0.1,002800,天顺股份
sz.002800,2025-04-08,11.99,1,False,-1.83,12.7251,204833248.92,11.85,0,0.1,002800,天顺股份
sz.002800,2025-04-09,13.19,2,False,10.01,10.4585,195261341.53,21.12,0,0.1,002800,天顺股份
sz.002800,2025-04-10,14.51,3,True,10.01,1.0324,21220933.04,28.63,0,0.1,002800,天顺股份
sz.002801,2025-03-05,36.01,1,False,-0.73,6.423,253205736.38,28.65,0,0.1,002801,微光股份
sz.002801,2025-03-20,39.27,1,False,0.0,8.8244,383006000.66,18.07,0,0.1,002801,微光股份
sz.002801,2025-03-26,40.41,1,False,-0.22,7.1795,326840433.04,14.9,0,0.1,002801,微光股份
sz.002802,2025-04-11,14.97,1,False,0.22,1.5112,40826961.85,6.7,0,0.1,002802,洪汇新材
sz.002803,2025-04-10,12.39,1,False,0.62,4.8333,168664074.2,-7.26,0,0.1,002803,吉宏股份
sz.002806,2025-04-08,11.37,1,False,-1.45,7.9755,132259467.51,-7.03,0,0.1,002806,华锋股份
sz.002806,2025-04-18,11.98,1,False,-0.18,11.4746,208722638.78,-7.49,0,0.1,002806,华锋股份
sz.002808,2025-03-06,3.07,1,False,1.03,2.3544,13291697.0,9.64,1,0.1,002808,
sz.002808,2025-03-17,3.22,1,False,-0.98,5.899,34747085.84,3.54,1,0.1,002808,
sz.002808,2025-03-18,3.38,2,False,1.86,1.8944,11774830.64,9.03,1,0.1,002808,
sz.002808,2025-03-26,3.14,1,False,-0.33,2.4196,13828731.36,6.44,1,0.1,002808,
sz.002808,2025-03-28,3.26,1,False,0.32,4.2999,25894021.92,13.59,1,0.1,002808,
sz.002808,2025-04-01,3.26,1,False,-2.26,5.1159,30181687.0,13.59,1,0.1,002808,
sz.002808,2025-04-10,3.07,1,False,3.77,2.9686,16875715.0,0.66,1,0.1,002808,
sz.002809,2025-04-17,8.71,1,False,-1.39,6.8679,81101214.52,-1.25,0,0.1,002809,红墙股份
sz.002809,2025-04-18,9.58,2,False,8.5,24.2209,314918571.99,7.28,0,0.1,002809,红墙股份
sz.002809,2025-04-21,10.54,3,False,2.51,44.4357,630982556.72,17.24,0,0.1,002809,红墙股份
sz.002809,2025-04-22,11.59,4,False,-9.58,43.5128,639754284.21,31.7,0,0.1,002809,红墙股份
sz.002809,2025-04-24,11.9,1,False,-6.47,39.9351,615940078.15,33.26,0,0.1,002809,红墙股份
sz.002809,2025-04-29,13.01,1,False,1.61,39.3093,691095166.16,54.7,0,0.1,002809,红墙股份
sz.002816,2025-03-10,14.75,1,False,0.0,7.4736,107865328.75,2.43,0,0.1,002816,*ST和科
sz.002816,2025-04-11,12.1,1,False,0.0,5.8908,68819786.0,-16.09,0,0.1,002816,*ST和科
sz.002816,2025-04-14,13.31,2,False,1.65,8.2614,102864865.0,-9.08,0,0.1,002816,*ST和科
sz.002816,2025-04-23,10.9,1,False,-3.73,7.9304,82657581.48,-13.83,0,0.1,002816,*ST和科
sz.002816,2025-04-30,11.77,1,False,3.03,9.8489,115300814.91,-1.51,1,0.1,002816,*ST和科
sz.002819,2025-04-08,25.61,1,False,-3.09,2.1448,119743256.1,-6.12,0,0.1,002819,东方中科
sz.002820,2025-04-16,12.3,1,False,-0.89,13.8738,325298478.5,3.1,0,0.1,002820,桂发祥
sz.002820,2025-04-17,13.53,2,False,1.63,33.4614,885217276.49,15.25,0,0.1,002820,桂发祥
sz.002821,2025-04-24,73.77,1,False,4.21,2.6781,624139511.59,-4.87,0,0.1,002821,凯莱英
sz.002822,2025-03-07,3.5,1,False,4.8,4.6645,86412902.4,-4.89,1,0.1,002822,ST中装
sz.002822,2025-04-21,3.28,1,False,0.32,1.7216,31456475.11,-8.38,1,0.1,002822,ST中装
sz.002824,2025-03-05,20.52,1,False,0.05,15.7845,587028389.91,35.36,0,0.1,002824,和胜股份
sz.002825,2025-04-09,7.92,1,False,-2.92,7.2267,141395249.01,-8.55,0,0.1,002825,纳尔股份
sz.002828,2025-04-09,8.13,1,False,-2.03,8.6221,126521636.14,-8.75,0,0.1,002828,贝肯能源
sz.002829,2025-03-21,22.73,1,False,3.05,16.7057,533892241.2,11.75,0,0.1,002829,星网宇达
sz.002836,2025-04-17,8.81,1,True,9.99,3.0332,61569407.42,2.68,0,0.1,002836,新宏泽
sz.002836,2025-04-18,9.69,2,True,9.99,1.1141,24872757.12,13.47,0,0.1,002836,新宏泽
sz.002838,2025-03-14,15.25,1,False,-0.87,6.1541,355593339.13,27.08,0,0.1,002838,道恩股份
sz.002838,2025-03-19,16.56,1,False,-0.13,5.1849,327123604.54,39.63,0,0.1,002838,道恩股份
sz.002838,2025-03-27,17.53,1,False,-0.25,5.4928,366687121.34,27.96,0,0.1,002838,道恩股份
sz.002838,2025-04-11,16.12,1,False,-0.41,4.1601,257069315.22,16.31,0,0.1,002838,道恩股份
sz.002843,2025-04-14,21.18,1,False,2.03,7.1188,362468187.0,-22.59,0,0.1,002843,泰嘉股份
sz.002843,2025-04-17,22.34,1,False,0.0,7.2674,395905397.18,-13.98,0,0.1,002843,泰嘉股份
sz.002846,2025-03-10,10.51,1,False,8.38,11.2108,302230665.03,16.91,0,0.1,002846,英联股份
sz.002846,2025-04-08,8.68,1,False,10.01,3.9339,87700063.0,-17.41,0,0.1,002846,英联股份
sz.002847,2025-04-08,77.02,1,False,-1.0,3.0423,543803265.26,40.73,0,0.1,002847,盐津铺子
sz.002849,2025-04-10,14.54,1,False,2.5,2.539,68701819.6,-12.25,0,0.1,002849,威星智能
sz.002851,2025-03-12,66.9,1,False,1.74,9.3004,2704248954.05,8.18,0,0.1,002851,麦格米特
sz.002851,2025-04-10,50.88,1,False,10.01,9.7845,2246069921.14,-23.95,0,0.1,002851,麦格米特
sz.002853,2025-03-03,14.49,1,False,-0.3,4.7634,88425695.0,24.7,0,0.1,002853,皮阿诺
sz.002853,2025-04-10,13.57,1,False,1.3,0.8422,14748062.0,-17.1,0,0.1,002853,皮阿诺
sz.002856,2025-03-26,9.59,1,False,2.52,7.0396,80972271.6,7.15,0,0.1,002856,*ST美芝
sz.002861,2025-03-24,15.58,1,False,2.97,8.9641,208240202.44,0.52,0,0.1,002861,瀛通通讯
sz.002861,2025-03-25,17.14,2,False,1.09,39.2152,955531863.73,11.95,0,0.1,002861,瀛通通讯
sz.002861,2025-04-14,13.32,1,False,6.85,5.6467,111961962.8,-9.57,0,0.1,002861,瀛通通讯
sz.002861,2025-04-28,13.53,1,False,-0.73,17.1419,333656516.22,-11.51,0,0.1,002861,瀛通通讯
sz.002861,2025-04-30,14.53,1,False,9.99,31.4767,679080162.77,4.16,0,0.1,002861,瀛通通讯
sz.002863,2025-03-20,5.57,1,False,0.2,5.6225,182961501.15,14.85,0,0.1,002863,今飞凯达
sz.002866,2025-04-18,15.92,1,False,-0.07,9.2032,254490517.72,-7.87,0,0.1,002866,传艺科技
sz.002868,2025-03-20,17.22,1,False,-0.38,4.094,103443838.4,-1.88,0,0.1,002868,绿康生化
