序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
4310,003033,征和工业,41.01,-7.0911,1,0,7176242.0,3590066.0,3586176.0,621062963,0.577425512975,17.5017,33.11,日跌幅偏离值达到7%的前5只证券,2025-03-05
4311,003033,征和工业,41.01,-7.0911,1,0,7176242.0,3590066.0,3586176.0,621062963,0.577425512975,17.5017,33.11,日振幅值达到15%的前5只证券,2025-03-05
4312,002165,红宝丽,11.58,-5.8537,1,2,123520456.6,119949623.0,3570833.6,3464394500,0.103072372387,41.1717,84.26,日换手率达到20%的前5只证券,2025-04-25
4313,600629,华建集团,33.16,-9.9891,1,0,3564700.0,0.0,3564700.0,53417444,6.673288223974,0.169,316.05,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-10-23
4314,002205,国统股份,15.81,10.0209,3,3,53003370.8,49441570.5,3561800.3,898481928,0.396424256182,16.4772,29.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-08-11
4315,920158,长江能科,18.98,0.4764,1,0,6201449.46,2645675.55,3555773.91,330390900,1.076232399258,43.3368,7.24,当日换手率达到20%的前5只股票,2025-10-24
4316,920720,吉冈精密,20.35,20.059,1,0,6500701.59,2945381.74,3555319.85,555696700,0.639795026676,39.7594,14.57,当日收盘价涨幅达到20%的前5只股票,2025-09-02
4317,920720,吉冈精密,20.35,20.059,1,0,6500701.59,2945381.74,3555319.85,555696700,0.639795026676,39.7594,14.57,当日换手率达到20%的前5只股票,2025-09-02
4318,301225,恒勃股份,37.64,19.9872,1,1,18904592.88,15353446.0,3551146.88,435663420,0.815112473753,40.2673,11.36,日涨幅达到15%的前5只证券,2025-03-07
4319,920009,丹娜生物,87.61,3.0706,1,0,3550713.57,0.0,3550713.57,285432000,1.243978800555,44.6134,6.31,当日换手率达到20%的前5只股票,2025-11-05
4320,002471,中超控股,5.31,9.9379,0,1,15696341.05,12153776.0,3542565.05,1625005503,0.218003264817,14.4157,71.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-12-12
4321,002730,电光科技,20.5,-6.3499,2,1,25788256.98,22255508.2,3532748.78,1054406490,0.335046190772,14.8883,70.94,日跌幅偏离值达到7%的前5只证券,2025-03-14
4322,920662,方盛股份,44.39,-3.0574,2,0,10052751.56,6523509.15,3529242.41,285394200,1.236620229143,26.4331,10.91,当日换手率达到20%的前5只股票,2025-08-20
4323,003018,金富科技,20.15,-9.8434,1,1,26349119.0,22823735.0,3525384.0,1054785898,0.334227449067,51.1141,19.74,日振幅值达到15%的前5只证券,2025-12-04
4324,003018,金富科技,20.15,-9.8434,1,1,26349119.0,22823735.0,3525384.0,1054785898,0.334227449067,51.1141,19.74,日换手率达到20%的前5只证券,2025-12-04
4325,002231,*ST奥维,2.52,-3.4483,3,0,8481428.0,4970987.0,3510441.0,156532772,2.242623672441,8.2629,7.76,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-12-08
4326,000955,欣龙控股,8.42,10.0654,2,3,85189007.07,81691501.92,3497505.15,2487845883,0.14058367417,23.2904,45.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-11-18
4327,002592,ST八菱,7.44,4.9365,1,0,3685667.0,198012.0,3487655.0,154318779,2.26003278577,7.5607,19.54,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-10-17
4328,002422,科伦药业,36.21,9.9939,3,3,132489315.26,129011504.5,3477810.76,1445712889,0.240560265213,3.2151,472.86,日涨幅偏离值达到7%的前5只证券,2025-04-30
4329,301658,首航新能,37.49,-3.8471,3,2,32260359.0,28787539.89,3472819.11,627066323,0.553820063783,43.1871,14.52,日换手率达到30%的前5只证券,2025-07-11
4330,002512,ST达华,4.46,10.1235,0,1,7437594.0,3969411.0,3468183.0,563146753,0.615857763811,6.1446,48.81,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-10-24
4331,003005,竞业达,36.87,3.3932,1,2,27774167.5,24315571.76,3458595.74,942670101,0.36689354381,34.6345,27.22,日换手率达到20%的前5只证券,2025-02-06
4332,003005,竞业达,36.87,3.3932,1,2,27774167.5,24315571.76,3458595.74,942670101,0.36689354381,34.6345,27.22,日振幅值达到15%的前5只证券,2025-02-06
4333,603194,中力股份,41.56,4.4221,1,1,20843132.0,17400110.2,3443021.8,949905809,0.362459284634,45.1629,20.71,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-06-04
4334,920821,则成电子,26.49,-27.9576,1,0,4754352.32,1312107.97,3442244.35,135230100,2.545472013997,9.1933,13.48,当日收盘价跌幅达到-20%的前5只股票,2025-04-07
4335,000710,贝瑞基因,12.67,9.9826,2,1,37438589.08,34008772.0,3429817.08,938706992,0.365376747934,23.913,41.42,日振幅值达到15%的前5只证券,2025-02-19
4336,002559,亚威股份,11.93,2.3156,1,1,53336656.24,49908608.5,3428047.74,2726436508,0.125733635459,43.8558,59.71,日换手率达到20%的前5只证券,2025-03-19
4337,301606,绿联科技,47.0,16.8863,1,1,27942956.74,24522341.47,3420615.27,1110463461,0.308034923267,60.2222,14.67,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-01-08
4338,002579,中京电子,13.68,-9.703,1,1,57020686.58,53603267.0,3417419.58,3285803799,0.104005588558,38.9045,79.81,日跌幅偏离值达到7%的前5只证券,2025-07-01
4339,920826,盖世食品,14.35,-4.5243,1,0,3763873.52,353957.67,3409915.85,225399200,1.512834051762,25.8457,8.64,当日换手率达到20%的前5只股票,2025-09-16
4340,002398,垒知集团,5.06,10.0,0,1,8725729.0,5316072.2,3409656.8,289345500,1.178403258388,4.4228,29.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-01-24
4341,002052,同洲电子,3.52,-5.1213,1,0,4574262.0,1165845.0,3408417.0,168735717,2.019973637235,0.9856,25.45,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-03-04
4342,301388,欣灵电气,38.09,20.0063,1,1,17277812.05,13880214.0,3397598.05,1155087761,0.294141983381,73.1911,10.42,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-07-08
4343,301208,中亦科技,37.61,20.0064,1,4,20427240.0,17033987.0,3393253.0,272107123,1.247028362429,16.5457,18.44,日振幅值达到30%的前5只证券,2025-04-09
4344,300220,金运激光,21.0,20.0,3,1,38717083.2,35327547.31,3389535.89,910848656,0.372129427614,30.8481,31.71,日涨幅达到15%的前5只证券,2025-02-12
4345,002977,*ST天箭,41.9,-9.4054,3,2,73170821.14,69787684.12,3383137.02,981133942,0.344819078739,34.3977,27.91,日跌幅偏离值达到7%的前5只证券,2025-05-15
4346,920015,锦华新材,51.4,-3.0189,1,1,13309737.27,9927023.32,3382713.95,501755300,0.674176027637,31.1937,15.95,当日换手率达到20%的前5只股票,2025-10-14
4347,603048,浙江黎明,18.32,-10.0196,1,0,3380040.0,0.0,3380040.0,153234577,2.205794583816,5.6667,26.91,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-07-02
4348,002584,西陇科学,10.18,10.0541,2,3,75370262.5,71996577.0,3373685.5,1158907532,0.291109118445,26.212,47.69,日涨幅偏离值达到7%的前5只证券,2025-04-22
4349,002907,华森制药,17.09,9.9743,1,2,25448983.0,22080716.56,3368266.44,735142041,0.458178998363,11.94,52.79,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-28
4350,301139,*ST元道,19.05,-11.8056,2,3,46034130.0,42666912.78,3367217.22,876702544,0.384077500749,50.5271,14.51,连续三个交易日内，跌幅偏离值累计达到30%的证券,2025-07-15
4351,002819,东方中科,35.1,-5.2632,1,1,35087348.0,31721593.4,3365754.6,2200690812,0.152940821202,24.6666,82.53,日振幅值达到15%的前5只证券,2025-05-20
4352,002748,世龙实业,12.56,-9.9642,1,0,12447823.0,9082308.0,3365515.0,694594726,0.484529305223,22.4898,30.14,日跌幅偏离值达到7%的前5只证券,2025-10-30
4353,002222,福晶科技,40.84,-10.0044,2,2,69610434.4,66253718.8,3356715.6,1561084492,0.215024594582,7.7205,191.19,日振幅值达到15%的前5只证券,2025-09-04
4354,300473,德尔股份,37.6,20.0128,1,1,36435293.71,33090691.66,3344602.05,1761682576,0.189852706473,32.5093,56.42,日涨幅达到15%的前5只证券,2025-03-03
4355,920826,盖世食品,15.12,8.777,1,0,6002415.3,2665716.03,3336699.27,382953700,0.871306184011,40.6334,9.45,当日换手率达到20%的前5只股票,2025-11-10
4356,000632,ST三木,6.62,5.5821,2,2,39987161.0,36676899.24,3310261.76,978604451,0.338263509492,32.7161,30.81,日换手率达到20%的前5只证券,2025-12-02
4357,301038,深水规院,34.98,20.0,1,1,12739440.0,9430643.0,3308797.0,1278996069,0.258702671587,17.8626,78.03,日涨幅达到15%的前5只证券,2025-08-08
4358,002052,同洲电子,4.29,-5.0885,2,0,10841378.0,7536421.0,3304957.0,247671166,1.33441330833,1.7407,31.02,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-02-26
4359,300132,诺斯贝尔,6.4,20.075,1,1,16385082.0,13085004.0,3300078.0,646198968,0.510690694882,21.0392,32.52,日涨幅达到15%的前5只证券,2025-05-15
4360,301533,威马农机,33.7,8.9205,4,1,31219201.35,27930022.0,3289179.35,420234266,0.782701368289,43.6626,9.58,日换手率达到30%的前5只证券,2025-04-09
4361,000965,天保基建,3.73,10.0295,1,1,20873653.5,17586075.0,3287578.5,755022642,0.435427802707,12.3785,41.4,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-04-17
4362,603280,南方路机,26.22,4.6289,1,0,3283248.0,0.0,3283248.0,217601206,1.508837225838,30.2033,7.33,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-05-12
4363,300669,沪宁股份,36.78,20.0,3,3,37917549.5,34637517.43,3280032.07,219368335,1.495216741286,3.4722,67.12,日涨幅达到15%的前5只证券,2025-11-05
4364,688246,嘉和美康,35.54,19.9865,1,1,10072359.68,6794643.82,3277715.86,319408100,1.026184326572,9.083,35.88,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-02-14
4365,300804,广康生化,42.25,2.3994,3,2,36484253.97,33210144.63,3274109.34,585787600,0.558924316595,49.9324,11.62,日换手率达到30%的前5只证券,2025-05-30
4366,002652,扬子新材,4.42,9.9502,1,1,9728701.0,6467635.0,3261066.0,386231048,0.844330360515,10.9528,22.63,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-12-26
4367,300741,华宝股份,20.56,20.0234,1,1,10484532.08,7238638.32,3245893.76,398886026,0.813739652038,3.3741,126.62,日涨幅达到15%的前5只证券,2025-06-04
4368,301202,朗威股份,40.11,3.697,2,2,31385306.98,28154827.0,3230479.98,544643184,0.593136951843,36.607,14.91,日换手率达到30%的前5只证券,2025-01-24
4369,300126,锐奇股份,10.07,20.0238,2,2,16115650.0,12897776.1,3217873.9,265210567,1.213327936515,12.9786,21.21,日涨幅达到15%的前5只证券,2025-09-18
4370,920641,格利尔,21.69,-2.7354,1,0,6417411.82,3199880.07,3217531.75,214813000,1.497829158384,22.6721,9.69,当日换手率达到20%的前5只股票,2025-10-31
4371,920489,佳先股份,24.53,4.3386,1,0,6872950.37,3656001.45,3216948.92,423043600,0.760429638931,20.1323,21.01,当日换手率达到20%的前5只股票,2025-09-24
4372,605488,福莱新材,56.25,-10.0,1,0,3206250.0,0.0,3206250.0,190921790,1.67935257678,1.7426,108.61,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-02-24
4373,605050,福然德,15.55,-10.0116,1,1,24749241.0,21549281.0,3199960.0,404978868,0.790154808769,5.0381,76.63,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-08-12
4374,920088,科力股份,35.05,-4.1302,1,0,5012386.96,1813611.7,3198775.26,178043500,1.796625689789,20.8177,8.46,当日换手率达到20%的前5只股票,2025-10-24
4375,001202,炬申股份,15.62,-9.3442,1,0,3424808.0,258871.0,3165937.0,302299915,1.047283456894,20.8646,14.13,日跌幅偏离值达到7%的前5只证券,2025-01-08
4376,301209,联合化学,48.29,20.005,2,2,15478643.0,12330460.54,3148182.46,222196112,1.416848581041,20.5254,11.83,日涨幅达到15%的前5只证券,2025-04-14
4377,300157,新锦动力,5.07,7.4153,2,3,92280982.0,89142711.0,3138271.0,2437598717,0.128744365433,38.637,35.7,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-06-16
4378,688107,安路科技,35.4,20.0,1,1,14580610.33,11444552.57,3136057.76,409960000,0.76496676749,3.1266,141.9,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-03-04
4379,000952,广济药业,6.98,-10.0515,2,2,15969148.0,12833832.66,3135315.34,482107602,0.650335179739,19.8792,24.01,日跌幅偏离值达到7%的前5只证券,2025-10-24
4380,002620,*ST瑞和,6.27,5.0251,3,2,16396548.0,13266128.0,3130420.0,120875159,2.589795972885,2.5047,19.77,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-09-26
4381,300546,雄帝科技,25.18,0.72,3,1,102249132.98,99120654.98,3128478.0,2229981006,0.140291688206,61.1998,33.78,日换手率达到30%的前5只证券,2025-06-03
4382,001395,亚联机械,49.29,-6.5947,3,2,30487541.96,27359071.0,3128470.96,431380409,0.725223235625,44.3755,9.51,日换手率达到20%的前5只证券,2025-04-24
4383,000601,韶能股份,6.14,10.0358,1,1,31091020.0,27967834.0,3123186.0,1641837728,0.19022501108,21.6113,66.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-04-15
4384,000752,*ST西发,9.71,4.973,1,0,3142813.8,21128.0,3121685.8,142907968,2.184402901873,0.2341,25.61,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-07-23
4385,000056,*ST皇庭,3.63,4.0115,2,3,42239157.0,39120578.28,3118578.72,637925496,0.488862530116,21.0965,32.8,日振幅值达到15%的前5只证券,2025-03-28
4386,002468,申通快递,15.14,10.0291,1,2,33855252.65,30736891.0,3118361.65,794596492,0.392445937202,3.6086,225.9,日涨幅偏离值达到7%的前5只证券,2025-07-25
4387,920274,宏裕包材,28.65,29.9909,1,1,8049797.79,4933731.35,3116066.44,213161500,1.461833605037,9.8729,23.3,当日价格振幅达到30%的前5只股票,2025-09-01
4388,920274,宏裕包材,28.65,29.9909,1,1,8049797.79,4933731.35,3116066.44,213161500,1.461833605037,9.8729,23.3,当日收盘价涨幅达到20%的前5只股票,2025-09-01
4389,301590,优优绿能,201.05,8.3827,3,4,77735859.23,74625927.51,3109931.72,662642241,0.469322890631,39.6407,16.41,日换手率达到30%的前5只证券,2025-09-08
4390,601512,中新集团,10.19,10.0432,1,1,6350271.0,3241755.0,3108516.0,193918176,1.603003939146,1.3226,152.74,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-11-03
4391,000626,远大控股,5.95,-9.9849,1,0,4302774.0,1208870.0,3093904.0,308224451,1.003782792041,9.5709,30.11,日振幅值达到15%的前5只证券,2025-04-15
4392,000626,远大控股,5.95,-9.9849,1,0,4302774.0,1208870.0,3093904.0,308224451,1.003782792041,9.5709,30.11,日跌幅偏离值达到7%的前5只证券,2025-04-15
4393,000908,石药景峰,5.78,5.0909,1,1,6294967.0,3203384.0,3091583.0,165549415,1.867468393047,1.1525,50.85,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-09-04
4394,002289,宇顺电子,6.4,0.7874,1,0,4192470.0,1107514.0,3084956.0,174896758,1.763872604202,9.0895,17.92,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-04-18
4395,300483,首华燃气,14.85,10.9865,1,2,50668911.4,47587847.48,3081063.92,1653463805,0.18633996769,27.6857,39.88,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-06-20
4396,603268,松发股份,59.3,4.5855,1,1,42026208.0,38948412.0,3077796.0,413187345,0.744891158271,2.2003,73.63,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,2025-08-20
4397,300651,金陵体育,29.38,20.0163,1,1,16506312.0,13433048.0,3073264.0,760886919,0.403905484936,36.244,22.03,日涨幅达到15%的前5只证券,2025-06-05
4398,002231,*ST奥维,3.09,-4.9231,4,4,17491271.5,14427509.06,3063762.44,256317383,1.195300296898,6.0714,9.51,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-10-29
4399,300220,金运激光,21.0,20.0,2,1,37144506.28,34084307.31,3060198.97,1138225628,0.268856973057,30.8481,31.71,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-02-12
4400,002295,精艺股份,13.5,10.0244,2,3,37958151.31,34918661.0,3039490.31,424250517,0.716437620747,1.6115,33.79,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-09-25
4401,920662,方盛股份,34.02,0.5616,1,0,4467555.97,1429402.61,3038153.36,296655600,1.024134841884,36.0015,8.36,当日换手率达到20%的前5只股票,2025-08-12
4402,000504,南华生物,5.72,-4.0268,1,3,23229256.42,20192800.5,3036455.92,412244429,0.7365668779,6.9263,17.77,连续三个交易日内，跌幅偏离值累计达到20%的证券,2025-04-28
4403,605389,长龄液压,42.46,-10.0042,1,0,3023152.0,0.0,3023152.0,68509210,4.412767276108,1.1841,57.86,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-07-02
4404,920027,交大铁发,31.93,0.7891,1,0,4675015.02,1668218.25,3006796.77,201236000,1.494164448707,23.6085,8.39,当日换手率达到20%的前5只股票,2025-08-21
4405,002822,ST中装,3.33,-5.1282,2,0,5934417.0,2929592.0,3004825.0,147184796,2.041532197388,3.8272,18.17,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-03-06
4406,002910,庄园牧场,9.87,10.0334,1,3,25979110.0,22976751.0,3002359.0,256711474,1.169546087371,4.1361,16.88,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-02-24
4407,301307,美利信,40.38,20.0,1,1,17592086.0,14606559.0,2985527.0,1031660985,0.289390317499,24.7398,44.01,日涨幅达到15%的前5只证券,2025-09-16
4408,002231,*ST奥维,3.37,4.9844,1,1,5188292.0,2212690.0,2975602.0,131755776,2.258422431515,6.089,10.37,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-10-22
4409,002052,同洲电子,5.35,1.9048,2,2,12571537.98,9603289.68,2968248.3,233716769,1.270019396854,2.0481,38.69,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-02-18
4410,002168,ST惠程,4.22,-4.955,3,1,15203863.28,12236035.12,2967828.16,261006260,1.137071639584,2.5976,33.09,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-09-15
4411,920651,天罡股份,27.61,5.7854,1,0,2963390.12,0.0,2963390.12,151571900,1.955105214093,37.0357,4.22,当日换手率达到20%的前5只股票,2025-01-14
4412,000545,金浦钛业,2.84,-7.1895,2,1,20159127.0,17197981.0,2961146.0,451606251,0.655691986868,15.9006,27.99,日跌幅偏离值达到7%的前5只证券,2025-07-17
