序号,营业部名称,上榜日,买入个股数,卖出个股数,买入总金额,卖出总金额,总买卖净额,买入股票,营业部代码
563,东亚前海证券有限责任公司深圳福华三路证券营业部,2025-01-14,1,0,4922904.0,,4922904.0,国旅联合,10000761245
564,湘财证券股份有限公司北京朝外大街证券营业部,2025-01-17,1,0,4915141.0,,4915141.0,哈空调,10026785
565,国金证券股份有限公司上海奉贤区金碧路证券营业部,2025-01-14,1,0,6396568.06,1555467.0,4841101.06,华塑科技,10467671
566,华福证券有限责任公司广州花城大道证券营业部,2025-01-14,1,0,4838492.9,0.0,4838492.9,天罡股份,10682501
567,广发证券股份有限公司深圳福华一路证券营业部,2025-01-14,1,0,4818400.0,3454.0,4814946.0,博菲电气,10000147203
568,中国银河证券股份有限公司中山小榄升平东路证券营业部,2025-01-15,1,0,4801571.8,,4801571.8,长龄液压,10050531
569,华鑫证券有限责任公司上海世纪大道证券营业部,2025-01-17,1,0,4800544.0,0.0,4800544.0,三德科技,10000319748
570,广发证券股份有限公司厦门环岛东路证券营业部,2025-01-13,1,0,4789041.0,,4789041.0,华资实业,10000076951
571,中国国际金融股份有限公司北京建国门外大街证券营业部,2025-01-17,1,1,10906614.75,6118752.0,4787862.75,哈空调 红星发展,10050414
572,国泰君安证券股份有限公司南京太平南路证券营业部,2025-01-16,2,1,162149672.0,157395235.0,4754437.0,天下秀 利欧股份 天孚通信,10025054
573,国泰君安证券股份有限公司余姚舜水南路证券营业部,2025-01-10,1,0,4734106.0,,4734106.0,比依股份,10101619
574,开源证券股份有限公司云南分公司,2025-01-13,1,0,4709664.0,,4709664.0,方大特钢,10583925
575,国联证券股份有限公司无锡中山路证券营业部,2025-01-15,1,0,4716583.85,13200.0,4703383.85,柏星龙,10030315
576,招商证券股份有限公司深圳深南大道车公庙证券营业部,2025-01-15,1,0,5015967.0,314417.0,4701550.0,博菲电气,10114164
577,开源证券股份有限公司西安曲江新区分公司,2025-01-13,1,0,4679199.0,,4679199.0,方大特钢,10000353963
578,东北证券股份有限公司内蒙古分公司,2025-01-10,1,0,5754158.7,1171021.0,4583137.7,同星科技,10509062
579,华鑫证券有限责任公司上海红宝石路证券营业部,2025-01-15,1,1,30296893.0,25731552.0,4565341.0,利欧股份 富春股份,10582975
580,东莞证券股份有限公司四川分公司,2025-01-13,2,1,9865815.94,5337598.0,4528217.94,骏创科技 东方新能,10477736
581,平安证券股份有限公司深圳金田路证券营业部,2025-01-16,1,0,11305060.0,6819183.0,4485877.0,东港股份,10388201
582,海通证券股份有限公司福州五一北路证券营业部,2025-01-15,1,0,4481349.0,,4481349.0,苏豪汇鸿,10030191
583,长城证券股份有限公司佛山三水张边路证券营业部,2025-01-10,1,0,4420835.48,0.0,4420835.48,骏创科技,10338831
584,中国中金财富证券有限公司东莞分公司,2025-01-13,1,0,4382590.0,,4382590.0,海鸥股份,10128113
585,英大证券有限责任公司湖北分公司,2025-01-10,1,0,4371000.0,,4371000.0,比依股份,10030116
586,甬兴证券有限公司宁波四明中路证券营业部,2025-01-10,1,0,4369563.0,,4369563.0,信达地产,10000740912
587,华西证券股份有限公司无锡分公司,2025-01-15,1,0,4364890.0,,4364890.0,长龄液压,10000071829
588,东方财富证券股份有限公司山南香曲东路证券营业部,2025-01-14,2,1,9394118.28,5059409.68,4334708.6,星图测控 龙津退 ST百利,10281327
589,国投证券股份有限公司招远温泉路证券营业部,2025-01-13,1,0,6793275.0,2546035.0,4247240.0,招金黄金,10321544
590,东莞证券股份有限公司湖北分公司,2025-01-15,1,0,4174313.0,,4174313.0,长龄液压,10682464
591,光大证券股份有限公司广州马场路营业部,2025-01-15,1,1,8784200.0,4629457.29,4154742.71,天罡股份,10331995
592,光大证券股份有限公司广州马场路证券营业部,2025-01-15,1,1,8784200.0,4629457.29,4154742.71,红星发展,10331995
593,方正证券股份有限公司南阳人民路证券营业部,2025-01-14,1,0,4116584.0,0.0,4116584.0,博菲电气,10339357
594,开源证券股份有限公司榆林分公司,2025-01-13,1,0,4066422.0,,4066422.0,方大特钢,10021949
595,东莞证券股份有限公司江苏常熟营业部,2025-01-14,1,0,4005204.18,0.0,4005204.18,鸿智科技,10000667965
596,东吴证券股份有限公司苏州竹辉路证券营业部,2025-01-16,1,0,3968014.0,,3968014.0,长龄液压,10046736
597,国泰君安证券股份有限公司南京太平南路证券营业部,2025-01-13,2,2,29642417.0,25703489.54,3938927.46,康尼机电 日海智能 蒙娜丽莎 慈星股份,10025054
598,平安证券股份有限公司南通工农南路证券营业部,2025-01-10,1,1,14863944.54,10948203.0,3915741.54,凯伦股份,10338760
599,华福证券有限责任公司南平滨江中路证券营业部,2025-01-14,1,0,3902872.0,0.0,3902872.0,博菲电气,10083978
600,中银国际证券股份有限公司黑龙江分公司,2025-01-15,1,0,3852760.1,0.0,3852760.1,天罡股份,10131854
601,中国银河证券股份有限公司南京江宁金箔路证券营业部,2025-01-16,1,0,4554214.0,746959.0,3807255.0,中利集团,10436738
602,中信证券股份有限公司杭州凤起路证券营业部,2025-01-13,1,0,3801250.0,,3801250.0,海鸥股份,10046604
603,中国中金财富证券有限公司广州番禺桥南路证券营业部,2025-01-13,1,0,3669266.0,0.0,3669266.0,ST天圣,10174528
604,国信证券股份有限公司深圳南海大道证券营业部,2025-01-15,1,0,3650597.0,14725.0,3635872.0,博菲电气,10000257377
605,财通证券股份有限公司杭州文二西路证券营业部,2025-01-13,1,0,4940575.23,1350259.11,3590316.12,骏创科技,10082583
606,中山证券有限责任公司广州琶洲大道东证券营业部,2025-01-15,1,0,3575244.0,,3575244.0,长龄液压,10709452
607,国泰君安证券股份有限公司合肥长江西路证券营业部,2025-01-13,1,0,3556411.0,0.0,3556411.0,ST天圣,10025201
608,中信证券(山东)有限责任公司青岛南京路证券营业部,2025-01-14,1,0,3543192.1,0.0,3543192.1,旺成科技,10066452
609,华泰证券股份有限公司江阴福泰路证券营业部,2025-01-16,1,0,3522897.0,,3522897.0,长龄液压,10134905
610,方正证券股份有限公司哈尔滨赣水路证券营业部,2025-01-13,1,0,9678778.4,6217708.0,3461070.4,京泉华,10106624
611,海通证券股份有限公司滁州会峰路证券营业部,2025-01-10,1,0,4934135.0,1473420.38,3460714.62,黄山谷捷,10456346
612,华龙证券股份有限公司西安兴庆路证券营业部,2025-01-15,1,0,3410675.0,,3410675.0,比依股份,10561524
613,平安证券股份有限公司杭州杭大路证券营业部,2025-01-13,1,0,3756860.0,361266.0,3395594.0,黄山谷捷,10000136805
614,华安证券股份有限公司郑州国基路营业部,2025-01-15,1,0,3362775.8,0.0,3362775.8,鸿智科技,10977835
615,招商证券股份有限公司北京西直门北大街证券营业部,2025-01-13,1,0,4068529.0,713337.96,3355191.04,潜能恒信,10081652
616,西部证券股份有限公司福建分公司,2025-01-10,1,0,8580936.0,5265288.0,3315648.0,郑中设计,10784627
617,华泰证券股份有限公司南京草场门大街证券营业部,2025-01-16,1,0,3310536.4,50360.0,3260176.4,云里物里,10125435
618,中信证券股份有限公司长沙芙蓉中路证券营业部,2025-01-13,1,0,3204382.0,,3204382.0,ST宁科,10915606
619,招商证券股份有限公司深圳壹海城证券营业部,2025-01-13,1,0,3181519.56,0.0,3181519.56,ST天圣,10046534
620,中信建投证券股份有限公司上海市华灵路证券营业部,2025-01-16,1,1,9047075.59,5869968.37,3177107.22,济高发展,10021794
621,中信建投证券股份有限公司上海华灵路证券营业部,2025-01-16,1,1,9047075.59,5869968.37,3177107.22,星图测控,10021794
622,东海证券股份有限公司南京洪武北路营业部,2025-01-14,1,0,3143698.0,0.0,3143698.0,鸿智科技,10098655
623,华西证券股份有限公司无锡分公司,2025-01-16,1,0,3068624.0,,3068624.0,长龄液压,10000071829
624,中信证券股份有限公司杭州延安路证券营业部,2025-01-17,1,0,3062127.0,,3062127.0,锦和商管,10046704
625,中信证券股份有限公司余姚南雷路证券营业部,2025-01-15,1,0,3059461.0,,3059461.0,比依股份,10073046
626,平安证券股份有限公司芜湖黄山中路证券营业部,2025-01-15,1,0,3599281.45,553973.15,3045308.3,鸿智科技,10338764
627,国泰君安证券股份有限公司广东广州珠江新城营业部,2025-01-14,1,0,3011725.71,0.0,3011725.71,鸿智科技,10000186653
628,恒泰证券股份有限公司西安科技四路证券营业部,2025-01-17,1,0,3010516.0,,3010516.0,锦和商管,10532301
629,中国中金财富证券有限公司广州番禺桥南路证券营业部,2025-01-16,1,0,3008660.0,,3008660.0,ST信通,10174528
630,国信证券股份有限公司浙江互联网分公司,2025-01-10,3,2,44439809.0,41448110.51,2991698.49,中百集团 东百集团 神雾节能 电光科技,10000213448
631,东方证券股份有限公司杭州龙井路证券营业部,2025-01-15,1,0,2988096.0,,2988096.0,国旅联合,10086482
632,国信证券股份有限公司北京分公司,2025-01-13,1,0,5056913.57,2084114.12,2972799.45,骏创科技,10122926
633,中泰证券股份有限公司莱芜鲁中东大街证券营业部,2025-01-17,1,0,2985179.0,19908.0,2965271.0,ST如意,10113586
634,东方财富证券股份有限公司山南香曲东路证券营业部,2025-01-17,3,2,22526569.6,19572332.78,2954236.82,哈空调 骏创科技 万和电气 钧崴电子,10281327
635,中泰证券股份有限公司淄博青年路证券营业部,2025-01-16,1,0,2841920.43,0.0,2841920.43,鸿智科技,10109082
636,中国中金财富证券有限公司深圳爱国路证券营业部,2025-01-10,1,0,2829832.51,2895.0,2826937.51,巨能股份,10030338
637,国信证券股份有限公司北京丰台科技园证券营业部,2025-01-14,1,0,3156381.96,347000.0,2809381.96,旺成科技,10436912
638,中泰证券股份有限公司北京大望路证券营业部,2025-01-15,1,0,2713669.0,,2713669.0,苏豪汇鸿,10940111
639,广发证券股份有限公司昆明广福路证券营业部,2025-01-14,1,0,2635442.0,0.0,2635442.0,龙津退,10131610
640,信达证券股份有限公司上海铁岭路证券营业部,2025-01-15,1,0,2579580.0,,2579580.0,苏豪汇鸿,10119573
641,财通证券股份有限公司温岭中华路证券营业部,2025-01-14,1,0,2569216.62,0.0,2569216.62,云里物里,10022026
642,中信证券股份有限公司上海黄浦区淮海中路证券营业部,2025-01-15,1,0,2568697.0,,2568697.0,建设机械,10066376
643,东方财富证券股份有限公司宁波宁穿路证券营业部,2025-01-16,1,0,2550000.0,,2550000.0,ST信通,10658361
644,中信证券股份有限公司杭州文三路证券营业部,2025-01-13,1,0,2544373.0,,2544373.0,力鼎光电,10122883
645,中信证券股份有限公司杭州崇仁路证券营业部,2025-01-17,1,0,2448492.0,,2448492.0,锦和商管,10136923
646,西部证券股份有限公司西安航天基地证券营业部,2025-01-10,1,1,10273455.0,7860400.0,2413055.0,友好集团,10000584251
647,华泰证券股份有限公司南京大光路证券营业部,2025-01-14,1,0,2391632.0,,2391632.0,ST百利,10021771
648,长江证券股份有限公司慈溪新城大道证券营业部,2025-01-17,1,0,2367860.0,,2367860.0,哈空调,10085106
649,国盛证券有限责任公司武汉京汉大道证券营业部,2025-01-10,1,0,2308822.0,0.0,2308822.0,神雾节能,10147207
650,华泰证券股份有限公司北京苏州街证券营业部,2025-01-13,1,0,2295918.0,,2295918.0,野马电池,10098021
651,国联证券股份有限公司无锡锡北镇泉山路证券营业部,2025-01-10,1,0,2250839.53,0.0,2250839.53,鸿智科技,10913650
652,国信证券股份有限公司深圳红岭中路证券营业部,2025-01-13,1,1,15191657.29,12947522.94,2244134.35,星图测控 骏创科技,10045166
653,光大证券股份有限公司深圳金田路证券营业部,2025-01-15,1,0,2220407.01,0.0,2220407.01,*ST康佳B,10086806
654,东方财富证券股份有限公司马鞍山湖东北路证券营业部,2025-01-10,1,0,2093538.37,0.0,2093538.37,西磁科技,11004114
655,中信证券股份有限公司成都天府大道证券营业部,2025-01-17,1,0,2116497.99,30159.9,2086338.09,鸿智科技,10492204
656,中信证券股份有限公司台州分公司,2025-01-15,1,0,2081098.0,0.0,2081098.0,博菲电气,10145019
657,中信建投证券股份有限公司广州珠江新城证券营业部,2025-01-14,1,0,2322465.16,261203.55,2061261.61,云里物里,10537531
658,国泰君安证券股份有限公司江西南昌站前路营业部,2025-01-10,1,0,2767151.13,713562.28,2053588.85,西磁科技,10026928
659,浙商证券股份有限公司天津南马路证券营业部,2025-01-13,1,0,2041199.0,,2041199.0,灵康药业,10429351
660,恒泰证券股份有限公司沈阳奉天街证券营业部,2025-01-13,1,0,2007990.0,0.0,2007990.0,ST迪威迅,10054782
661,中国国际金融股份有限公司北京建国门外大街证券营业部,2025-01-13,2,5,45927733.19,43962838.8,1964894.39,哈药股份 弘讯科技 万控智造 良品铺子 力鼎光电 野马电池,10050414
662,华鑫证券有限责任公司江苏分公司,2025-01-16,2,2,40302521.0,38446395.0,1856126.0,*ST冀凯 博通集成 歌力思,10442978
663,国盛证券有限责任公司永康城南路证券营业部,2025-01-16,1,0,1835216.0,,1835216.0,*ST元成,10456653
664,中国中金财富证券有限公司宿迁洪泽湖路证券营业部,2025-01-13,1,0,1835000.0,0.0,1835000.0,ST天圣,10140835
665,华泰证券股份有限公司深圳深南大道证券营业部,2025-01-14,1,0,1809261.0,9510.0,1799751.0,恒久退,10206039
666,东莞证券股份有限公司四川分公司,2025-01-14,1,0,1888474.0,91930.0,1796544.0,恒久退,10477736
667,中信证券股份有限公司成都天府大道证券营业部,2025-01-10,1,0,1784619.4,0.0,1784619.4,鸿智科技,10492204
668,东方证券股份有限公司无锡新生路证券营业部,2025-01-13,1,0,1751890.0,,1751890.0,灵康药业,10517841
669,国信证券股份有限公司北京分公司,2025-01-17,1,0,2258766.35,513125.11,1745641.24,鸿智科技,10122926
670,国联证券股份有限公司上海分公司,2025-01-16,1,0,1744145.0,,1744145.0,长龄液压,10485046
671,华泰证券股份有限公司溧水珍珠北路证券营业部,2025-01-17,1,1,10339700.0,8597359.0,1742341.0,*ST柳化,10191555
672,中国中金财富证券有限公司北京宋庄路证券营业部,2025-01-10,1,0,2430959.97,727363.97,1703596.0,鸿智科技,10025074
673,中信证券股份有限公司常州分公司,2025-01-15,1,0,1690097.34,0.0,1690097.34,天罡股份,10026911
674,国信证券股份有限公司上海北京东路证券营业部,2025-01-15,1,0,1683891.28,10524.0,1673367.28,天罡股份,10045169
675,东方财富证券股份有限公司江苏分公司,2025-01-17,1,0,1573301.0,,1573301.0,*ST富润,10549265
676,国信证券股份有限公司深圳互联网分公司,2025-01-14,1,1,3552790.69,2002002.74,1550787.95,云里物里 天罡股份,10136477
677,国信证券股份有限公司义乌稠江街道总部经济园证券营业部,2025-01-13,1,0,1536413.0,0.0,1536413.0,ST天圣,10036792
678,南京证券股转交易单元80营业部,2025-01-14,1,0,2553471.78,1050367.52,1503104.26,巨能股份,10000921796
679,中信证券股份有限公司浙江分公司,2025-01-13,2,4,72823295.99,71329015.72,1494280.27,ST宁科 顺钠股份 共进股份 中百集团 梦洁股份,10520724
680,光大证券股份有限公司宁波北仑新碶证券营业部,2025-01-16,1,0,1486944.0,,1486944.0,*ST元成,10144697
681,东方财富证券股份有限公司拉萨东环路第一证券营业部,2025-01-16,3,3,38925202.79,37468624.5,1456578.29,广百股份 柏星龙 天和磁材 慧翰股份 云里物里 骏创科技,10428246
682,华泰证券股份有限公司广州琶洲大道证券营业部,2025-01-13,1,0,1445829.0,24264.0,1421565.0,潜能恒信,10454160
