序号,营业部名称,上榜日,买入个股数,卖出个股数,买入总金额,卖出总金额,总买卖净额,买入股票,营业部代码
2219,东方财富证券股份有限公司山南香曲东路证券营业部,2025-05-26,1,1,13018053.04,10439407.45,2578645.59,瑞奇智造 通达电气,10281327
2220,东方财富证券股份有限公司山南香曲东路证券营业部,2025-05-14,2,1,22258054.76,19691991.04,2566063.72,长久物流 华光源海 *ST宝馨,10281327
2221,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,2025-05-09,1,0,4297308.0,1732281.5,2565026.5,众捷汽车,10708576
2222,中信证券股份有限公司苏州分公司,2025-05-06,1,0,2562833.74,,2562833.74,天微电子,10045040
2223,瑞银证券有限责任公司上海花园石桥路证券营业部,2025-05-07,1,0,2542070.0,,2542070.0,*ST四通,10110478
2224,浙商证券股份有限公司苏州苏州大道东证券营业部,2025-05-23,1,1,12797786.81,10259760.0,2538026.81,中哲精化,10456415
2225,东方证券股份有限公司张家港东环路证券营业部,2025-05-29,1,1,9828350.0,7300750.0,2527600.0,福华尚纬 侨银股份,10702252
2226,国信证券股份有限公司佛山分公司,2025-05-21,1,0,4242071.0,1716705.0,2525366.0,亚太实业,10046442
2227,上海证券有限责任公司苏州中心广场证券营业部,2025-05-14,1,0,8059172.5,5536196.79,2522975.71,天工股份,10547746
2228,东海证券股份有限公司泉州丰泽街证券营业部,2025-05-30,1,1,8506106.0,6004293.0,2501813.0,*ST华西,10384545
2229,国盛证券有限责任公司宁波桑田路证券营业部,2025-05-27,1,0,2520894.0,22022.0,2498872.0,恒久退,10456710
2230,申万宏源证券有限公司上海浦东新区成山路证券营业部,2025-05-14,1,0,2465830.0,0.0,2465830.0,*ST岭南,10119212
2231,国泰海通证券股份有限公司广西南宁民族大道营业部,2025-05-19,1,0,7385729.63,4919914.66,2465814.97,天工股份,10163378
2232,华泰证券股份有限公司上海浦东新区世纪大道证券营业部,2025-05-16,1,0,3403596.0,969227.0,2434369.0,ST惠程,10441054
2233,财通证券股份有限公司台州临海杜桥滨海西路证券营业部,2025-05-12,1,0,2426390.4,,2426390.4,龙蟠科技,10713850
2234,华西证券股份有限公司济南分公司,2025-05-13,1,0,2416127.0,,2416127.0,退市华嵘,10000044760
2235,国泰海通证券股份有限公司深圳金田路证券营业部,2025-05-08,1,0,2410002.0,,2410002.0,联德股份,10025385
2236,东方证券股份有限公司上海嘉定区曹安公路证券营业部,2025-05-14,1,0,2369857.0,,2369857.0,雅运股份,10331991
2237,国金证券股份有限公司成都温江区柳城商业新街证券营业部,2025-05-27,1,0,2364642.0,,2364642.0,汇金通,10147650
2238,平安证券股份有限公司温州市府路证券营业部,2025-05-21,1,0,2360000.0,,2360000.0,圣晖集成,10000039714
2239,东方财富证券股份有限公司拉萨团结路第二证券营业部,2025-05-06,15,8,96263782.36,93909318.56,2354463.8,华阳新材 永安药业 卓兆点胶 *ST英飞 倍益康 华电辽能 红墙股份 天元股份 九菱科技 华银电力 东贝集团 广道退 *ST动力 ST创意 春光智能 *ST新元 美心翼申 中洲特材 光大同创,10495103
2240,广发证券股份有限公司上海高科东路证券营业部,2025-05-19,1,0,2344844.0,0.0,2344844.0,普利退,10456514
2241,中信建投证券股份有限公司北京朝阳分公司,2025-05-23,1,0,2345276.0,11676.0,2333600.0,神雾节能,10021813
2242,平安证券股份有限公司银川凤凰北街证券营业部,2025-05-12,1,0,3353718.0,1037255.0,2316463.0,皮阿诺,10174511
2243,中国中金财富证券有限公司广州分公司,2025-05-28,1,0,2310225.71,0.0,2310225.71,保丽洁,10031840
2244,国泰海通证券股份有限公司泸州星光路证券营业部,2025-05-06,1,0,2343128.0,33434.0,2309694.0,*ST动力,10145356
2245,华泰证券股份有限公司北京月坛南街证券营业部,2025-05-06,1,0,2289084.0,29312.0,2259772.0,*ST动力,10072922
2246,华鑫证券有限责任公司上海景东路营业部,2025-05-14,1,0,7295871.13,5042521.01,2253350.12,七丰精工,10048299
2247,申万宏源证券有限公司乐清伯乐东路证券营业部,2025-05-12,1,0,2250894.8,0.0,2250894.8,普利转退 普利退,10944802
2248,湘财证券股份有限公司长沙湘府中路证券营业部,2025-05-21,1,0,2222775.0,0.0,2222775.0,赛隆退,10000268224
2249,东海证券股份有限公司泉州丰泽街证券营业部,2025-05-21,1,1,6860735.0,4639275.0,2221460.0,*ST南置 *ST岭南,10384545
2250,万和证券股份有限公司华南分公司,2025-05-21,1,0,2200738.0,0.0,2200738.0,赛隆退,10000272093
2251,中国中金财富证券有限公司太原晋祠路证券营业部,2025-05-06,1,0,2149871.15,0.0,2149871.15,广道退,10030332
2252,中信证券(山东)有限责任公司淄博分公司,2025-05-22,1,1,13324952.6,11175544.0,2149408.6,莱绅通灵,10492356
2253,东方证券股份有限公司厦门仙岳路证券营业部,2025-05-30,1,0,7576784.0,5435206.0,2141578.0,*ST华西,10492163
2254,长江证券股份有限公司武汉新华路证券营业部,2025-05-19,1,0,2127312.0,0.0,2127312.0,恒久退,10025412
2255,华泰证券股份有限公司郑州如意西路证券营业部,2025-05-29,1,0,2115137.0,,2115137.0,*ST四通,10133760
2256,摩根大通证券(中国)有限公司上海银城中路证券营业部,2025-05-08,2,2,24224912.0,22111558.6,2113353.4,华电辽能 立航科技 磁谷科技,10000100571
2257,平安证券股份有限公司深圳分公司,2025-05-21,1,1,32886539.0,30775667.15,2110871.85,一品红 中毅达,10048273
2258,国元证券股份有限公司绍兴金柯桥大道证券营业部,2025-05-22,1,0,3981066.0,1879042.5,2102023.5,ST加加,10180994
2259,甬兴证券有限公司天津解放北路证券营业部,2025-05-28,1,1,38082275.0,35986870.0,2095405.0,尤夫股份 金龙羽,10000565545
2260,国元证券股份有限公司深圳深圳湾证券营业部,2025-05-28,1,0,2155127.0,78000.0,2077127.0,荣丰控股,10026914
2261,中信证券股份有限公司温岭万昌中路证券营业部,2025-05-28,1,0,2074890.0,,2074890.0,ST海钦,10030290
2262,东亚前海证券有限责任公司上海分公司,2025-05-15,1,0,2066544.0,,2066544.0,大有能源,10924074
2263,中国银河证券股份有限公司台州银座北街证券营业部,2025-05-06,1,0,2087633.58,31587.0,2056046.58,广道退,10023545
2264,东方财富证券股份有限公司山南香曲东路证券营业部,2025-05-16,1,0,7644092.76,5595718.32,2048374.44,天工股份,10281327
2265,华源证券股份有限公司江苏分公司,2025-05-23,2,1,19551516.0,17503582.32,2047933.68,福华尚纬 南京港 升达林业,10484864
2266,国金证券股份有限公司上海静安区南京西路证券营业部,2025-05-27,1,0,8269912.4,6223265.6,2046646.8,天元宠物,10342130
2267,联储证券股份有限公司宁波分公司,2025-05-21,2,1,12265851.83,10230000.0,2035851.83,滨海能源 郑中设计 赛隆退,10915756
2268,信达证券股份有限公司北京东长安街证券营业部,2025-05-29,1,0,2026668.0,,2026668.0,*ST四通,10124806
2269,国泰海通证券股份有限公司深圳香蜜湖路营业部,2025-05-23,1,0,2904567.6,887001.13,2017566.47,无锡鼎邦,10025386
2270,中泰证券股份有限公司湖南分公司,2025-05-13,1,0,1989204.0,,1989204.0,退市创兴,10506947
2271,东方证券股份有限公司张家港东环路证券营业部,2025-05-30,1,2,24611235.44,22628855.49,1982379.95,科捷智能 劲旅环境 侨银股份,10702252
2272,国盛证券有限责任公司北京分公司,2025-05-13,1,0,1976468.0,,1976468.0,退市创兴,10485048
2273,财通证券股份有限公司杭州上塘路证券营业部,2025-05-06,1,0,1964727.7,0.0,1964727.7,广道退,10063083
2274,国信证券股份有限公司深圳红岭中路证券营业部,2025-05-26,2,2,13179911.81,11219879.5,1960032.31,胜业电气 辰光医疗 中科美菱,10045166
2275,中国中金财富证券有限公司上海徐汇区淮海中路证券营业部,2025-05-22,1,0,1937472.0,,1937472.0,科新发展,10099131
2276,国金证券股份有限公司上海静安区南京西路证券营业部,2025-05-22,1,0,4964449.0,3034135.0,1930314.0,ST加加,10342130
2277,中信证券股份有限公司杭州凤起路证券营业部,2025-05-20,1,1,28457432.0,26534303.0,1923129.0,铁流股份 通达股份,10046604
2278,东亚前海证券有限责任公司上海分公司,2025-05-20,1,1,17444859.0,15526510.02,1918348.98,*ST九鼎 湖南发展,10924074
2279,中信建投证券股份有限公司广州中山三路证券营业部,2025-05-22,1,0,2847095.0,945742.84,1901352.16,武汉蓝电,10396945
2280,申港证券股份有限公司四川分公司,2025-05-13,1,0,1900450.0,,1900450.0,退市创兴,10915779
2281,兴业证券股份有限公司湖北分公司,2025-05-12,1,0,1896160.0,,1896160.0,龙蟠科技,10484737
2282,国联民生证券股份有限公司上海分公司,2025-05-13,1,0,1893863.0,,1893863.0,退市创兴,10485046
2283,中泰证券股份有限公司宁波分公司,2025-05-28,1,0,3898827.0,2009628.0,1889199.0,荣丰控股,10425720
2284,申万宏源证券有限公司金华八一北街证券营业部,2025-05-28,1,0,1965664.66,126217.99,1839446.67,保丽洁,10112351
2285,申万宏源证券有限公司深圳上步中路证券营业部,2025-05-06,1,0,1832000.0,0.0,1832000.0,*ST动力,10026956
2286,国信证券股份有限公司漳州水仙大街证券营业部,2025-05-14,1,0,1830633.0,0.0,1830633.0,宇顺电子,10437006
2287,国元证券股份有限公司深圳益田路证券营业部,2025-05-09,1,0,1830464.0,,1830464.0,中毅达,10786295
2288,中信证券股份有限公司杭州凤起路证券营业部,2025-05-22,1,1,22792972.0,20974061.0,1818911.0,丽人丽妆 南京港,10046604
2289,招商证券股份有限公司厦门湖滨东路证券营业部,2025-05-12,1,0,1815520.0,,1815520.0,龙蟠科技,10339367
2290,金元证券股份有限公司烟台迎春大街证券营业部,2025-05-07,1,0,1794000.0,0.0,1794000.0,普利转退 普利退,10467707
2291,湘财证券股份有限公司南京水西门大街证券营业部,2025-05-28,1,0,1788986.0,,1788986.0,ST海钦,10000351821
2292,天风证券股份有限公司上海浦东分公司,2025-05-28,1,0,18276360.0,16491401.0,1784959.0,广聚能源,10944812
2293,中信建投证券股份有限公司南昌井冈山大道证券营业部,2025-05-21,1,0,2268361.0,484950.0,1783411.0,神雾节能,10021824
2294,中信建投证券股份有限公司南昌北京东路证券营业部,2025-05-29,1,1,7676000.0,5908811.79,1767188.21,新安洁 路桥信息,10131328
2295,广发证券股份有限公司广州中山三路中华广场证券营业部,2025-05-07,2,1,4953105.0,3198231.0,1754874.0,荣丰控股 *ST起步,10022059
2296,国泰海通证券股份有限公司深圳香蜜湖路营业部,2025-05-20,1,0,3543462.73,1801302.86,1742159.87,保丽洁,10025386
2297,华源证券股份有限公司江苏分公司,2025-05-07,3,1,14776918.0,13043373.14,1733544.86,东易日盛 *ST春天 *ST和科 茂业商业,10484864
2298,华泰证券股份有限公司总部,2025-05-20,2,2,36610494.0,34880367.5,1730126.5,宜宾纸业 百合股份 铁流股份,10028451
2299,平安证券股份有限公司云南分公司,2025-05-21,1,0,2198438.0,471799.0,1726639.0,神雾节能,10927557
2300,长江证券股份有限公司武汉光谷大道证券营业部,2025-05-06,1,0,1715993.69,0.0,1715993.69,广道退,10003297
2301,招商证券股份有限公司北京中关村南大街证券营业部,2025-05-07,1,0,1715720.0,,1715720.0,原尚股份,10506043
2302,国金证券股份有限公司都江堰都江大道证券营业部,2025-05-21,1,0,1714916.0,8810.0,1706106.0,赛隆退,10111671
2303,中信证券股份有限公司东阳吴宁西路证券营业部,2025-05-22,2,1,34081073.0,32387766.0,1693307.0,重庆港 宝光股份,10124373
2304,联储证券股份有限公司台州黄岩西街证券营业部,2025-05-07,1,0,1690505.07,,1690505.07,原尚股份,10997833
2305,招商证券股份有限公司上海江苏路证券营业部,2025-05-08,1,0,1675000.0,,1675000.0,*ST元成,10128358
2306,中国银河证券股份有限公司温岭中华路证券营业部,2025-05-08,1,0,1670920.0,,1670920.0,*ST元成,10671740
2307,招商证券股份有限公司上海长柳路证券营业部,2025-05-26,1,0,1667722.97,,1667722.97,退市锦港,10509025
2308,中信建投证券股份有限公司北京东城分公司,2025-05-12,1,0,6298871.93,4644852.69,1654019.24,成电光信,10048194
2309,深股通专用,2025-05-14,3,4,167181911.8,165529202.46,1652709.34,万向钱潮 锦龙股份 利君股份 中集环科,10634757
2310,平安证券股份有限公司天津分公司,2025-05-22,1,0,1634943.0,0.0,1634943.0,渤海股份,10030167
2311,国金证券股份有限公司宁波江澄南路证券营业部,2025-05-07,1,0,1634769.0,,1634769.0,退市沪科,10000125619
2312,诚通证券股份有限公司北京望京证券营业部,2025-05-07,1,0,1599360.0,,1599360.0,退市沪科,10283670
2313,国泰海通证券股份有限公司成都龙腾东路营业部,2025-05-23,1,0,3237696.0,1648382.0,1589314.0,神雾节能,10564259
2314,国盛证券有限责任公司上饶玉山人民大道证券营业部,2025-05-22,1,0,1558521.0,0.0,1558521.0,渤海股份,10147205
2315,恒泰证券股份有限公司沈阳奉天街证券营业部,2025-05-16,2,1,9136428.0,7586280.0,1550148.0,亚振家居 荣丰控股 ST惠程,10054782
2316,华泰证券股份有限公司沈阳大西路证券营业部,2025-05-14,1,0,1545896.0,0.0,1545896.0,宇顺电子,10145021
2317,恒泰证券股份有限公司上海古北路证券营业部,2025-05-07,1,0,1537500.0,0.0,1537500.0,普利退,10507224
2318,广发证券股份有限公司汕头潮南峡山证券营业部,2025-05-22,1,0,1517058.0,0.0,1517058.0,渤海股份,10429201
2319,中国银河证券股份有限公司深圳深业上城证券营业部,2025-05-07,1,0,1514402.0,,1514402.0,原尚股份,10025294
2320,国投证券股份有限公司重庆洪湖东路证券营业部,2025-05-06,1,0,1514000.0,0.0,1514000.0,国华退,10103559
2321,东吴证券股份有限公司杭州环城北路证券营业部,2025-05-27,1,0,1505427.0,,1505427.0,汇金通,10102484
2322,国投证券股份有限公司深圳龙华大道证券营业部,2025-05-28,1,0,2207468.07,705792.38,1501675.69,保丽洁,10484154
2323,湘财证券股份有限公司上海浦明路证券营业部,2025-05-23,1,0,1490952.0,0.0,1490952.0,ST金鸿,10702679
2324,万联证券股份有限公司衡阳证券营业部,2025-05-06,1,0,1488500.0,0.0,1488500.0,*ST动力,10022085
2325,万和证券股份有限公司华南分公司,2025-05-14,1,0,1456022.0,0.0,1456022.0,宇顺电子,10000272093
2326,国金证券股份有限公司深圳湾一号证券营业部,2025-05-15,1,1,11098046.8,9666427.0,1431619.8,星光股份,10396105
2327,广发证券股份有限公司南京汉中路证券营业部,2025-05-09,1,0,7995197.0,6589547.0,1405650.0,炼石航空,10046692
2328,中信建投证券股份有限公司南昌北京东路证券营业部,2025-05-08,1,0,1387000.0,,1387000.0,*ST沐邦,10131328
2329,东北证券股份有限公司四川第二分公司,2025-05-08,1,0,1378000.0,0.0,1378000.0,普利退,10000383333
2330,兴业证券股份有限公司晋江泉安路营业部,2025-05-15,1,1,26954369.57,25589601.73,1364767.84,芭薇股份,10152210
2331,海通证券股份有限公司深圳红岭北路证券营业部,2025-05-06,1,0,1325000.0,,1325000.0,*ST精伦,10026852
2332,国泰海通证券股份有限公司贵阳中华中路证券营业部,2025-05-08,1,0,1320985.6,,1320985.6,*ST元成,10093401
2333,中国银河证券股份有限公司南京江宁金箔路证券营业部,2025-05-21,1,0,2644173.0,1325505.0,1318668.0,神雾节能,10436738
2334,国金证券股份有限公司成都高新区交子大道证券营业部,2025-05-06,1,0,1293276.0,0.0,1293276.0,普利转退 普利退,10666739
2335,国信证券股份有限公司深圳红岭中路证券营业部,2025-05-06,1,0,3593071.35,2317264.33,1275807.02,美心翼申,10045166
2336,华泰证券股份有限公司永嘉阳光大道证券营业部,2025-05-07,1,0,1270528.0,,1270528.0,*ST起步,10166020
2337,海通证券股份有限公司保定东风东路证券营业部,2025-05-06,1,0,1270066.0,0.0,1270066.0,永安药业,10338989
2338,西南证券股份有限公司重庆第二分公司,2025-05-07,1,0,1279764.0,22800.0,1256964.0,ST惠程,10023631
2339,国信证券股份有限公司北京分公司,2025-05-22,1,2,17227832.34,16037521.01,1190311.33,晟楠科技 鸿铭股份 华研精机,10122926
