code,date,open,high,low,close,preclose,volume,amount,turn,isST,limit_pct,limit_price,is_zhangting,pct_chg
sh.600371,2025-04-07,9.25,9.67,9.06,9.67,8.79,40828799.0,389185016.33,13.9548,0,0.1,9.67,True,10.011376564277597
sh.600371,2025-04-08,10.64,10.64,10.21,10.64,9.67,50027196.0,531070999.42,17.0988,0,0.1,10.64,True,10.031023784901771
sh.600371,2025-04-09,11.7,11.7,11.51,11.7,10.64,37035831.0,433153954.04,12.6584,0,0.1,11.7,True,9.962406015037573
sh.600375,2025-03-25,6.41,6.72,6.36,6.72,6.4,22511256.0,149248401.01,2.0696,1,0.05,6.72,True,4.999999999999982
sh.600376,2025-03-03,2.66,2.89,2.66,2.89,2.63,39918712.0,113829870.68,1.5475,0,0.1,2.89,True,9.88593155893538
sh.600381,2025-03-31,4.33,4.54,4.29,4.54,4.32,8931394.0,39806275.8,1.5214,1,0.05,4.54,True,5.092592592592582
sh.600381,2025-04-01,4.61,4.77,4.6,4.77,4.54,14966143.0,70886237.47,2.5493,1,0.05,4.77,True,5.066079295154169
sh.600381,2025-04-30,3.1,3.1,3.1,3.1,2.95,2238863.0,6940475.3,0.3814,1,0.05,3.1,True,5.084745762711851
sh.600382,2025-03-14,4.5,4.95,4.5,4.95,4.5,20459836.0,97949903.1,2.9464,0,0.1,4.95,True,10.000000000000009
sh.600389,2025-03-12,14.25,15.64,14.24,15.64,14.22,22829391.0,348161068.55,5.3011,0,0.1,15.64,True,9.985935302391002
sh.600391,2025-04-09,19.59,22.07,19.1,22.07,20.06,42102704.0,896611487.82,12.7534,0,0.1,22.07,True,10.019940179461617
sh.600391,2025-04-17,23.3,26.05,23.3,26.05,23.68,54192720.0,1373746639.61,16.4156,0,0.1,26.05,True,10.008445945945944
sh.600391,2025-04-21,24.95,26.63,24.94,26.63,24.21,26152880.0,687186207.17,7.922,0,0.1,26.63,True,9.995869475423369
sh.600396,2025-04-25,2.87,3.01,2.83,3.01,2.74,61160799.0,182035964.97,4.153,0,0.1,3.01,True,9.85401459854014
sh.600396,2025-04-28,3.31,3.31,3.23,3.31,3.01,60122499.0,198839095.69,4.0824,0,0.1,3.31,True,9.966777408637872
sh.600397,2025-03-07,5.15,5.69,5.15,5.69,5.17,46587130.0,258545762.7,4.706,0,0.1,5.69,True,10.058027079303677
sh.600397,2025-04-14,4.65,5.1,4.65,5.1,4.64,41014866.0,204581978.1,4.1431,0,0.1,5.1,True,9.913793103448265
sh.600399,2025-03-12,5.88,6.28,5.88,6.28,5.71,108579424.0,675733629.96,5.5058,0,0.1,6.28,True,9.982486865148864
sh.600400,2025-03-03,2.53,2.71,2.5,2.71,2.46,194531674.0,519439049.88,8.4897,0,0.1,2.71,True,10.162601626016254
sh.600403,2025-03-10,2.78,3.05,2.78,3.05,2.77,40310722.0,120895194.29,1.6861,0,0.1,3.05,True,10.10830324909746
sh.600403,2025-03-13,3.05,3.36,3.05,3.36,3.05,29264154.0,95448888.84,1.224,0,0.1,3.36,True,10.163934426229515
sh.600403,2025-03-14,3.66,3.7,3.47,3.7,3.36,41681774.0,151096220.4,1.7434,0,0.1,3.7,True,10.119047619047628
sh.600403,2025-03-18,3.62,3.98,3.46,3.98,3.62,101947852.0,386043263.16,4.2642,0,0.1,3.98,True,9.944751381215466
sh.600403,2025-03-19,3.91,4.38,3.84,4.38,3.98,91823387.0,390818922.05,3.8407,0,0.1,4.38,True,10.050251256281406
sh.600403,2025-03-25,3.7,3.97,3.51,3.97,3.61,58610780.0,221749966.97,2.4515,0,0.1,3.97,True,9.972299168975084
sh.600403,2025-04-14,3.4,3.65,3.35,3.65,3.32,23901100.0,84248058.0,0.9997,0,0.1,3.65,True,9.93975903614459
sh.600408,2025-03-20,1.91,2.11,1.91,2.11,1.92,59298931.0,121948212.23,5.8898,0,0.1,2.11,True,9.895833333333325
sh.600415,2025-04-09,11.91,13.37,11.71,13.37,12.15,132951693.0,1681843602.6,2.4249,0,0.1,13.37,True,10.041152263374475
sh.600419,2025-03-14,10.12,10.89,10.07,10.89,9.9,24634305.0,260614168.16,7.6936,0,0.1,10.89,True,10.000000000000009
sh.600421,2025-03-24,6.29,6.92,6.29,6.92,6.29,7943120.0,53875153.4,4.0609,0,0.1,6.92,True,10.015898251192358
sh.600421,2025-03-27,6.91,7.81,6.78,7.81,7.1,26429500.0,193592248.0,13.512,0,0.1,7.81,True,10.000000000000009
sh.600421,2025-04-15,5.84,6.42,5.83,6.42,5.84,17113800.0,109108942.0,8.7494,0,0.1,6.42,True,9.931506849315074
sh.600423,2025-03-10,3.14,3.45,3.14,3.45,3.14,61253853.0,207336075.85,7.6692,0,0.1,3.45,True,9.872611464968163
sh.600429,2025-03-14,4.25,4.64,4.25,4.64,4.22,69800279.0,312819671.18,4.6609,0,0.1,4.64,True,9.952606635071092
sh.600439,2025-04-15,3.29,3.62,3.24,3.62,3.29,67971083.0,236988955.07,6.0046,0,0.1,3.62,True,10.030395136778125
sh.600448,2025-04-17,2.68,2.96,2.65,2.96,2.69,79399332.0,231801453.42,12.6067,0,0.1,2.96,True,10.03717472118959
sh.600449,2025-03-06,13.48,14.72,13.33,14.72,13.38,26847246.0,386605971.19,5.6145,0,0.1,14.72,True,10.01494768310911
sh.600449,2025-03-12,14.59,15.93,14.59,15.93,14.48,18048830.0,280125785.22,3.7745,0,0.1,15.93,True,10.013812154696122
sh.600456,2025-03-13,29.87,32.86,29.6,32.86,29.87,38206065.0,1187626312.58,7.9966,0,0.1,32.86,True,10.010043521928358
sh.600456,2025-03-14,36.14,36.15,34.0,36.15,32.86,81069338.0,2866544291.71,16.968,0,0.1,36.15,True,10.012172854534395
sh.600463,2025-04-30,8.75,9.34,8.66,9.34,8.49,6568039.0,59827971.88,2.1893,0,0.1,9.34,True,10.011778563015316
sh.600467,2025-03-17,2.31,2.52,2.31,2.52,2.29,106053997.0,262662977.21,7.259,0,0.1,2.52,True,10.043668122270732
sh.600467,2025-03-21,2.53,2.79,2.5,2.79,2.54,328071497.0,896298164.82,22.4554,0,0.1,2.79,True,9.842519685039374
sh.600468,2025-03-25,4.42,4.85,4.42,4.85,4.41,42584343.0,202840780.35,3.915,0,0.1,4.85,True,9.977324263038545
sh.600468,2025-03-26,5.0,5.34,4.76,5.34,4.85,173935082.0,877700800.13,15.9906,0,0.1,5.34,True,10.103092783505163
sh.600470,2025-03-24,6.0,6.64,5.99,6.64,6.04,127244093.0,828155182.24,24.395,0,0.1,6.64,True,9.93377483443707
sh.600478,2025-03-03,4.75,5.09,4.75,5.09,4.63,77253940.0,388258043.54,4.6384,0,0.1,5.09,True,9.935205183585305
sh.600490,2025-03-14,3.76,3.96,3.72,3.96,3.6,249382781.0,971087477.56,12.5153,0,0.1,3.96,True,9.999999999999986
sh.600490,2025-04-10,3.7,3.77,3.61,3.77,3.43,98882344.0,371538283.36,4.9624,0,0.1,3.77,True,9.912536443148689
sh.600490,2025-04-21,4.51,4.84,4.48,4.84,4.4,125174159.0,596290620.15,6.2819,0,0.1,4.84,True,9.999999999999986
sh.600501,2025-04-22,17.46,19.18,17.39,19.18,17.44,27738682.0,513743299.84,6.5329,0,0.1,19.18,True,9.977064220183474
sh.600505,2025-04-15,12.09,13.2,11.85,13.2,12.0,54889279.0,685148692.64,15.056,0,0.1,13.2,True,9.999999999999986
sh.600505,2025-04-21,13.25,14.82,13.2,14.82,13.47,69281979.0,986943762.18,19.0039,0,0.1,14.82,True,10.022271714922049
sh.600505,2025-04-24,15.3,17.31,15.25,17.31,15.74,56953193.0,941062871.3,15.6221,0,0.1,17.31,True,9.97458703939007
sh.600505,2025-04-25,18.88,19.04,18.01,19.04,17.31,38057802.0,712296159.74,10.4392,0,0.1,19.04,True,9.994222992489888
sh.600506,2025-03-11,20.07,22.79,20.07,22.79,20.72,28872701.0,646023270.79,19.5473,0,0.1,22.79,True,9.990347490347485
sh.600506,2025-04-01,19.87,20.76,19.45,20.76,18.87,16711029.0,337250723.94,11.3136,0,0.1,20.76,True,10.015898251192379
sh.600510,2025-04-18,4.91,5.32,4.84,5.32,4.84,32963894.0,168745597.58,3.1941,0,0.1,5.32,True,9.917355371900838
sh.600515,2025-04-09,3.36,3.75,3.33,3.75,3.41,169696503.0,610203834.6,1.8493,0,0.1,3.75,True,9.97067448680351
sh.600536,2025-04-08,45.23,49.75,43.97,49.75,45.23,84617994.0,3984882428.83,10.0299,0,0.1,49.75,True,9.993367234136642
sh.600537,2025-03-26,3.0,3.3,2.97,3.3,3.0,62902188.0,201754719.5,5.314,0,0.1,3.3,True,9.999999999999986
sh.600537,2025-04-01,2.92,3.2,2.91,3.2,2.91,60810658.0,189391363.4,5.1373,0,0.1,3.2,True,9.965635738831624
sh.600539,2025-03-10,11.9,11.9,11.9,11.9,10.82,952861.0,11339045.9,0.4143,0,0.1,11.9,True,9.981515711645095
sh.600539,2025-03-11,13.09,13.09,13.09,13.09,11.9,1548892.0,20274996.28,0.6734,0,0.1,13.09,True,9.999999999999986
sh.600539,2025-03-12,14.4,14.4,14.4,14.4,13.09,845200.0,12170880.0,0.3675,0,0.1,14.4,True,10.007639419404125
sh.600539,2025-03-13,15.84,15.84,13.58,15.84,14.4,66105800.0,990981769.25,28.7417,0,0.1,15.84,True,9.999999999999986
sh.600539,2025-04-28,10.65,11.52,10.65,11.52,10.47,6318501.0,71398883.52,2.7472,0,0.1,11.52,True,10.028653295128919
sh.600540,2025-04-03,3.87,4.26,3.85,4.26,3.87,29122162.0,121458706.41,5.0092,0,0.1,4.26,True,10.077519379844958
sh.600540,2025-04-07,4.69,4.69,4.69,4.69,4.26,29783408.0,139684183.52,5.1229,0,0.1,4.69,True,10.093896713615047
sh.600540,2025-04-08,5.16,5.16,5.16,5.16,4.69,17819281.0,91947489.96,3.065,0,0.1,5.16,True,10.021321961620465
sh.600540,2025-04-09,5.68,5.68,5.68,5.68,5.16,9034367.0,51315204.56,1.554,0,0.1,5.68,True,10.077519379844958
sh.600540,2025-04-10,5.7,6.25,5.61,6.25,5.68,133825516.0,805825426.35,23.0187,0,0.1,6.25,True,10.035211267605648
sh.600550,2025-03-20,7.75,8.55,7.64,8.55,7.77,143078699.0,1186662854.16,7.7696,0,0.1,8.55,True,10.038610038610063
sh.600550,2025-04-11,8.14,8.24,7.93,8.24,7.49,50516213.0,412656097.36,2.7432,0,0.1,8.24,True,10.01335113484647
sh.600558,2025-03-25,5.12,5.67,5.1,5.67,5.15,32056707.0,177956945.8,3.5714,0,0.1,5.67,True,10.097087378640769
sh.600560,2025-03-10,17.08,18.9,16.87,18.9,17.18,13634735.0,249562764.5,6.0966,0,0.1,18.9,True,10.011641443538988
sh.600560,2025-03-11,20.7,20.79,20.69,20.79,18.9,11230836.0,233219404.29,5.0217,0,0.1,20.79,True,10.000000000000009
sh.600562,2025-04-21,18.68,20.44,18.64,20.44,18.58,14092767.0,280732876.9,1.142,0,0.1,20.44,True,10.01076426264802
sh.600568,2025-03-25,1.35,1.41,1.34,1.41,1.34,39069416.0,54622701.26,2.3408,1,0.05,1.41,True,5.223880597014907
sh.600568,2025-03-26,1.48,1.48,1.46,1.48,1.41,20228086.0,29935399.28,1.2119,1,0.05,1.48,True,4.964539007092195
sh.600571,2025-03-26,14.3,16.08,14.23,16.08,14.62,107221885.0,1651412648.84,23.4236,0,0.1,16.08,True,9.986320109439117
sh.600571,2025-03-31,14.23,15.94,13.2,15.94,14.49,70609648.0,1036160170.76,15.4253,0,0.1,15.94,True,10.006901311249127
sh.600571,2025-04-02,16.5,18.24,16.5,18.24,16.58,99734799.0,1797596135.76,21.788,0,0.1,18.24,True,10.012062726176119
sh.600571,2025-04-21,14.59,16.05,14.37,16.05,14.59,48725700.0,764318932.0,10.6446,0,0.1,16.05,True,10.006854009595623
sh.600571,2025-04-22,17.48,17.66,16.9,17.66,16.05,72494183.0,1260664668.29,15.837,0,0.1,17.66,True,10.031152647975073
sh.600575,2025-04-17,3.81,3.98,3.67,3.98,3.62,406838015.0,1573888714.99,10.4686,0,0.1,3.98,True,9.944751381215466
sh.600578,2025-04-28,4.15,4.22,4.03,4.22,3.84,188943930.0,787287998.52,2.8223,0,0.1,4.22,True,9.895833333333325
sh.600579,2025-03-21,8.32,9.14,8.15,9.14,8.31,55955412.0,489819390.72,11.3107,0,0.1,9.14,True,9.987966305655839
sh.600580,2025-03-24,26.44,29.37,25.6,29.37,26.7,227174856.0,6342639349.41,17.4398,0,0.1,29.37,True,10.000000000000009
sh.600588,2025-03-06,17.77,18.18,17.77,18.18,16.53,80071723.0,1449867329.17,2.3433,0,0.1,18.18,True,9.981851179673317
sh.600588,2025-03-07,19.44,20.0,18.56,20.0,18.18,353033309.0,6899669475.21,10.3317,0,0.1,20.0,True,10.011001100110018
sh.600589,2025-03-05,6.0,6.62,6.0,6.62,6.02,391894106.0,2483961907.25,26.5067,0,0.1,6.62,True,9.966777408637872
sh.600589,2025-03-06,6.95,7.28,6.85,7.28,6.62,169539907.0,1216254023.62,11.4673,0,0.1,7.28,True,9.969788519637458
sh.600589,2025-03-10,7.09,7.78,6.7,7.78,7.07,300082714.0,2182999847.46,20.2968,0,0.1,7.78,True,10.042432814710045
sh.600589,2025-03-11,7.5,8.56,7.5,8.56,7.78,426462028.0,3486934698.91,28.8448,0,0.1,8.56,True,10.025706940874034
sh.600589,2025-03-18,8.0,8.84,7.9,8.84,8.04,381882396.0,3205728363.74,25.8296,0,0.1,8.84,True,9.950248756218905
sh.600589,2025-03-28,6.69,7.01,6.69,7.01,6.37,260416046.0,1816377282.46,17.6139,0,0.1,7.01,True,10.047095761381474
sh.600589,2025-03-31,6.7,7.71,6.54,7.71,7.01,400362683.0,2799229739.87,27.0795,0,0.1,7.71,True,9.985734664764623
sh.600589,2025-04-21,6.01,6.64,5.86,6.64,6.04,174509082.0,1132004043.0,11.8034,0,0.1,6.64,True,9.93377483443707
sh.600589,2025-04-28,6.6,7.0,6.59,7.0,6.36,179666000.0,1246412311.0,12.1522,0,0.1,7.0,True,10.062893081761004
sh.600590,2025-03-05,9.46,9.77,9.45,9.77,8.88,107028230.0,1040341526.25,12.6875,0,0.1,9.77,True,10.022522522522515
sh.600590,2025-03-06,10.54,10.75,10.2,10.75,9.77,22652883.0,240479602.65,2.6854,0,0.1,10.75,True,10.030706243602872
sh.600590,2025-03-14,10.32,11.88,9.83,11.88,10.8,162577657.0,1781379174.58,19.2726,0,0.1,11.88,True,10.000000000000009
sh.600590,2025-04-10,8.99,9.79,8.87,9.79,8.9,134289238.0,1278623476.81,15.9192,0,0.1,9.79,True,9.999999999999986
sh.600590,2025-04-14,9.73,10.54,9.73,10.54,9.58,105598037.0,1093759583.66,12.518,0,0.1,10.54,True,10.020876826722326
sh.600590,2025-04-25,8.22,8.99,8.2,8.99,8.17,113864878.0,1003216887.76,13.498,0,0.1,8.99,True,10.036719706242359
sh.600592,2025-03-04,14.41,15.86,14.14,15.86,14.42,24737247.0,376524928.67,6.1912,0,0.1,15.86,True,9.986130374479885
sh.600592,2025-03-05,16.99,17.45,16.61,17.45,15.86,16785100.0,289622175.0,4.201,0,0.1,17.45,True,10.025220680958391
sh.600592,2025-03-06,19.2,19.2,19.08,19.2,17.45,12454517.0,239124158.4,3.1171,0,0.1,19.2,True,10.028653295128942
sh.600592,2025-04-23,17.25,18.83,17.25,18.83,17.12,42324400.0,778133343.0,10.5929,0,0.1,18.83,True,9.988317757009323
sh.600592,2025-04-30,20.0,22.44,19.39,22.44,20.4,67111467.0,1403489862.34,16.7966,0,0.1,22.44,True,10.000000000000009
sh.600593,2025-03-24,28.4,30.93,28.27,30.93,28.12,17438954.0,525015539.44,13.5396,0,0.1,30.93,True,9.992887624466572
sh.600593,2025-03-26,31.83,36.49,31.4,36.49,33.17,24369534.0,833479793.02,18.9204,0,0.1,36.49,True,10.009044317154059
sh.600593,2025-04-03,30.76,34.28,30.6,34.28,31.16,16625681.0,548734467.08,12.9081,0,0.1,34.28,True,10.01283697047497
sh.600594,2025-04-17,3.28,3.63,3.27,3.63,3.3,25672032.0,90662598.16,3.2417,0,0.1,3.63,True,10.000000000000009
sh.600597,2025-03-14,8.32,9.06,8.32,9.06,8.24,79891651.0,700787115.86,5.7957,0,0.1,9.06,True,9.951456310679617
sh.600598,2025-04-07,15.68,15.68,14.82,15.68,14.25,168922774.0,2616652662.21,9.5024,0,0.1,15.68,True,10.035087719298241
sh.600598,2025-04-08,16.05,17.25,15.3,17.25,15.68,185094749.0,3069493236.99,10.4122,0,0.1,17.25,True,10.012755102040828
sh.600598,2025-04-09,18.43,18.98,17.56,18.98,17.25,258656624.0,4837095089.88,14.5502,0,0.1,18.98,True,10.028985507246379
sh.600599,2025-04-22,9.65,10.29,9.65,10.29,9.8,2101900.0,20994450.0,1.2662,1,0.05,10.29,True,4.999999999999982
sh.600601,2025-03-14,4.91,5.4,4.87,5.4,4.91,363281354.0,1925855736.54,8.7112,0,0.1,5.4,True,9.97963340122201
sh.600602,2025-03-07,24.69,27.16,23.63,27.16,24.69,221651217.0,5711681752.51,20.6321,0,0.1,27.16,True,10.00405022276225
sh.600603,2025-04-22,6.98,7.33,6.96,7.33,6.98,8311093.0,60566863.69,0.6965,1,0.05,7.33,True,5.014326647564471
sh.600603,2025-04-23,7.43,7.7,7.34,7.7,7.33,11414996.0,85891715.68,0.9566,1,0.05,7.7,True,5.047748976807642
sh.600605,2025-04-14,32.05,34.4,32.05,34.4,31.27,4866140.0,164053322.8,2.359,0,0.1,34.4,True,10.009593859929634
sh.600608,2025-03-10,3.42,3.56,3.4,3.56,3.39,1351900.0,4767479.0,0.4246,1,0.05,3.56,True,5.014749262536866
sh.600608,2025-04-01,3.11,3.27,3.1,3.27,3.11,1729594.0,5620429.38,0.5433,1,0.05,3.27,True,5.144694533762073
sh.600608,2025-04-14,3.11,3.2,3.06,3.2,3.05,1772900.0,5593164.0,0.5569,1,0.05,3.2,True,4.918032786885251
sh.600609,2025-04-21,5.03,5.52,4.99,5.52,5.02,52586416.0,280772603.61,4.031,0,0.1,5.52,True,9.960159362549792
sh.600610,2025-03-10,4.04,4.43,4.04,4.43,4.03,33976263.0,144583973.9,4.794,0,0.1,4.43,True,9.92555831265507
sh.600610,2025-03-11,4.65,4.87,4.53,4.87,4.43,52151194.0,250026884.78,7.3584,0,0.1,4.87,True,9.932279909706555
sh.600610,2025-03-17,5.24,5.97,5.21,5.97,5.43,99911389.0,559907227.92,14.0973,0,0.1,5.97,True,9.944751381215466
sh.600610,2025-03-18,6.54,6.57,6.4,6.57,5.97,33030170.0,216044635.9,4.6605,0,0.1,6.57,True,10.050251256281406
sh.600610,2025-03-24,8.0,8.76,7.8,8.76,7.96,108605620.0,918553792.51,15.324,0,0.1,8.76,True,10.050251256281406
sh.600610,2025-03-25,9.0,9.64,9.0,9.64,8.76,69637047.0,660268670.58,9.8257,0,0.1,9.64,True,10.045662100456632
sh.600610,2025-03-26,10.45,10.6,10.04,10.6,9.64,106042182.0,1113910748.85,14.9624,0,0.1,10.6,True,9.958506224066376
sh.600610,2025-03-27,11.17,11.66,11.06,11.66,10.6,41865661.0,478035761.72,5.9072,0,0.1,11.66,True,10.000000000000009
sh.600610,2025-04-10,7.6,8.25,7.48,8.25,7.5,120955749.0,973476273.18,17.0666,0,0.1,8.25,True,10.000000000000009
sh.600610,2025-04-14,9.17,9.77,9.17,9.77,8.88,42241795.0,404497512.15,5.9602,0,0.1,9.77,True,10.022522522522515
sh.600610,2025-04-15,10.1,10.75,9.77,10.75,9.77,149347990.0,1547360893.66,21.0727,0,0.1,10.75,True,10.030706243602872
sh.600610,2025-04-28,9.33,9.92,8.77,9.92,9.02,118814308.0,1142687765.19,16.7645,0,0.1,9.92,True,9.977827050997789
sh.600615,2025-04-23,12.34,13.05,12.22,13.05,11.86,5795743.0,74720275.15,3.089,0,0.1,13.05,True,10.033726812816202
sh.600615,2025-04-24,14.36,14.36,13.77,14.36,13.05,31718085.0,453590004.52,16.9051,0,0.1,14.36,True,10.038314176245212
sh.600619,2025-03-03,11.2,12.31,10.89,12.31,11.19,66662607.0,794309181.1,8.4471,0,0.1,12.31,True,10.008936550491509
sh.600619,2025-03-04,12.57,13.54,12.44,13.54,12.31,161706125.0,2109641121.55,20.4905,0,0.1,13.54,True,9.991876523151898
sh.600619,2025-03-10,13.18,13.86,12.81,13.86,12.6,100100102.0,1345957252.12,12.6841,0,0.1,13.86,True,10.000000000000009
sh.600619,2025-03-27,12.27,13.62,12.26,13.62,12.38,93558528.0,1251651151.99,11.8552,0,0.1,13.62,True,10.016155088852985
sh.600622,2025-04-09,2.51,2.84,2.38,2.84,2.58,83770151.0,221641731.91,5.5858,0,0.1,2.84,True,10.077519379844958
sh.600624,2025-03-17,8.19,8.82,8.19,8.82,8.02,115069589.0,1004671632.52,16.9383,0,0.1,8.82,True,9.975062344139651
sh.600636,2025-04-30,6.3,6.68,6.3,6.68,6.36,29289092.0,191187607.54,6.6773,1,0.05,6.68,True,5.031446540880502
sh.600641,2025-03-10,14.78,15.8,14.67,15.8,14.36,48007118.0,736331827.32,5.1586,0,0.1,15.8,True,10.027855153203348
sh.600643,2025-04-14,4.66,5.09,4.65,5.09,4.63,33889831.0,165557265.7,2.131,0,0.1,5.09,True,9.935205183585305
sh.600644,2025-04-08,6.34,7.03,6.34,7.03,6.39,24358569.0,167219929.07,4.5242,0,0.1,7.03,True,10.015649452269182
sh.600644,2025-04-14,6.95,7.72,6.95,7.72,7.02,36955179.0,278464795.69,6.8639,0,0.1,7.72,True,9.971509971509974
sh.600644,2025-04-15,7.99,8.49,7.86,8.49,7.72,50678036.0,411392532.44,9.4127,0,0.1,8.49,True,9.974093264248719
sh.600644,2025-04-16,9.34,9.34,9.34,9.34,8.49,13401139.0,125166638.26,2.4891,0,0.1,9.34,True,10.011778563015316
sh.600644,2025-04-17,9.34,10.27,9.07,10.27,9.34,130331710.0,1276455804.1,24.2072,0,0.1,10.27,True,9.95717344753746
sh.600644,2025-04-21,10.55,11.76,10.55,11.76,10.69,70751003.0,817078706.64,13.141,0,0.1,11.76,True,10.009354536950422
sh.600644,2025-04-22,12.12,12.94,11.92,12.94,11.76,142873757.0,1800138166.33,26.5367,0,0.1,12.94,True,10.034013605442183
sh.600644,2025-04-24,11.68,12.86,11.2,12.86,11.69,123616337.0,1516627343.37,22.9599,0,0.1,12.86,True,10.008554319931573
sh.600664,2025-04-21,3.4,3.74,3.39,3.74,3.4,115476574.0,421050060.18,4.5851,0,0.1,3.74,True,10.000000000000009
sh.600666,2025-03-12,3.26,3.51,3.21,3.51,3.19,195377942.0,671116856.16,8.0743,0,0.1,3.51,True,10.03134796238243
sh.600668,2025-04-22,11.13,11.91,10.93,11.91,10.83,25248837.0,297250554.41,7.338,0,0.1,11.91,True,9.972299168975063
sh.600671,2025-03-18,10.46,10.95,10.43,10.95,10.43,2503272.0,27205061.4,2.0566,1,0.05,10.95,True,4.985618408437187
sh.600671,2025-04-03,11.11,11.77,11.11,11.77,11.21,4360382.0,50640781.74,3.5823,1,0.05,11.77,True,4.995539696699369
sh.600671,2025-04-10,10.57,10.99,10.57,10.99,10.47,2213101.0,24071458.77,1.8182,1,0.05,10.99,True,4.966571155682908
sh.600671,2025-04-17,12.09,12.65,12.03,12.65,12.05,4255116.0,53233715.4,3.4958,1,0.05,12.65,True,4.9792531120331995
sh.600671,2025-04-24,13.7,14.62,13.7,14.62,13.92,4790440.0,69216930.3,3.9356,1,0.05,14.62,True,5.028735632183912
sh.600678,2025-04-28,7.07,7.59,7.05,7.59,6.9,41066886.0,307492624.72,11.7674,0,0.1,7.59,True,9.999999999999986
sh.600679,2025-04-24,12.04,13.3,11.92,13.3,12.09,24192885.0,310647903.5,7.0391,0,0.1,13.3,True,10.008271298593897
sh.600685,2025-04-09,23.3,23.43,22.43,23.43,21.3,22771258.0,527472806.05,2.7721,0,0.1,23.43,True,9.999999999999986
sh.600689,2025-03-26,12.49,13.77,12.26,13.77,12.52,18362348.0,241050673.68,12.0643,0,0.1,13.77,True,9.984025559105426
sh.600692,2025-03-19,7.65,8.43,7.64,8.43,7.66,41686006.0,339089364.68,16.3468,0,0.1,8.43,True,10.052219321148815
sh.600693,2025-04-08,5.8,6.24,5.69,6.24,5.67,81092808.0,492985693.92,9.3322,0,0.1,6.24,True,10.052910052910068
sh.600693,2025-04-09,6.3,6.86,6.2,6.86,6.24,139907390.0,910020851.35,16.1007,0,0.1,6.86,True,9.935897435897445
sh.600694,2025-04-08,22.78,25.0,22.78,25.0,22.73,10362478.0,256060935.44,3.3101,0,0.1,25.0,True,9.986801583809935
sh.600696,2025-03-13,11.76,12.99,11.52,12.99,11.81,27922343.0,352224913.25,8.3482,0,0.1,12.99,True,9.991532599491947
sh.600697,2025-04-09,10.54,11.66,10.03,11.66,10.6,21668080.0,242826002.9,13.9456,0,0.1,11.66,True,10.000000000000009
sh.600697,2025-04-10,12.83,12.83,12.83,12.83,11.66,4065200.0,52156516.0,2.6164,0,0.1,12.83,True,10.034305317324188
sh.600697,2025-04-11,14.11,14.11,13.78,14.11,12.83,27256638.0,384128482.18,17.5424,0,0.1,14.11,True,9.976617303195635
sh.600697,2025-04-16,13.31,15.06,13.1,15.06,13.69,47414910.0,679789158.85,30.5162,0,0.1,15.06,True,10.007304601899204
sh.600698,2025-03-13,6.63,7.39,6.62,7.39,6.72,91323176.0,645644333.2,10.9982,0,0.1,7.39,True,9.970238095238093
sh.600698,2025-03-19,6.9,7.62,6.83,7.62,6.93,94949945.0,710239532.23,11.435,0,0.1,7.62,True,9.956709956709965
sh.600702,2025-03-14,54.1,59.59,54.1,59.59,54.17,20720794.0,1197758800.17,6.2296,0,0.1,59.59,True,10.005538120731039
sh.600708,2025-03-17,3.27,3.58,3.27,3.58,3.25,68605241.0,239087622.58,3.083,0,0.1,3.58,True,10.153846153846157
sh.600711,2025-03-10,5.25,5.4,5.18,5.4,5.14,164368679.0,874964861.74,5.3183,1,0.05,5.4,True,5.058365758754868
sh.600711,2025-03-14,5.73,5.85,5.73,5.85,5.57,118723357.0,691457422.37,3.8414,1,0.05,5.85,True,5.026929982046657
sh.600711,2025-03-19,5.88,6.08,5.78,6.08,5.79,169130436.0,1002166546.33,5.4724,1,0.05,6.08,True,5.0086355785837755
sh.600711,2025-04-14,5.36,5.54,5.36,5.54,5.28,54420986.0,297689245.36,1.7608,1,0.05,5.54,True,4.924242424242431
sh.600712,2025-03-10,5.7,6.24,5.68,6.24,5.67,34947990.0,213457360.65,6.4881,0,0.1,6.24,True,10.052910052910068
sh.600712,2025-04-11,5.96,6.45,5.83,6.45,5.86,55852755.0,349052429.75,10.3691,0,0.1,6.45,True,10.068259385665534
sh.600712,2025-04-14,7.1,7.1,7.1,7.1,6.45,7877596.0,55930931.6,1.4625,0,0.1,7.1,True,10.077519379844958
sh.600714,2025-03-06,10.68,11.7,10.47,11.7,10.64,38458546.0,434379313.94,13.3455,0,0.1,11.7,True,9.962406015037573
sh.600714,2025-03-07,11.9,12.87,11.88,12.87,11.7,36348652.0,461321424.87,12.6133,0,0.1,12.87,True,10.000000000000009
sh.600715,2025-04-10,2.05,2.05,2.04,2.05,1.95,8187800.0,16784722.0,0.3075,1,0.05,2.05,True,5.128205128205132
sh.600715,2025-04-17,2.18,2.28,2.18,2.28,2.17,46923242.0,105955404.76,1.7625,1,0.05,2.28,True,5.069124423963123
sh.600715,2025-04-29,2.27,2.36,2.26,2.36,2.25,36987200.0,86080872.0,1.3893,1,0.05,2.36,True,4.888888888888876
sh.600716,2025-03-20,3.38,3.72,3.37,3.72,3.38,45199896.0,162240359.73,4.8287,0,0.1,3.72,True,10.059171597633142
sh.600718,2025-03-06,11.45,12.49,11.42,12.49,11.35,83590201.0,1018234282.55,6.9444,0,0.1,12.49,True,10.044052863436125
